lakeID	dateTime	localTZ	daylightSavings	wind
Sky	2017-04-09 19:00:00	Mountain	yes	13.14
Sky	2017-04-09 20:00:00	Mountain	yes	13
Sky	2017-04-09 21:00:00	Mountain	yes	13.2
Sky	2017-04-09 22:00:00	Mountain	yes	15.44
Sky	2017-04-09 23:00:00	Mountain	yes	19.38
Sky	2017-04-10 00:00:00	Mountain	yes	21.45
Sky	2017-04-10 01:00:00	Mountain	yes	18.85
Sky	2017-04-10 02:00:00	Mountain	yes	15.9
Sky	2017-04-10 03:00:00	Mountain	yes	12.98
Sky	2017-04-10 04:00:00	Mountain	yes	11.7
Sky	2017-04-10 05:00:00	Mountain	yes	11.06
Sky	2017-04-10 06:00:00	Mountain	yes	8.68
Sky	2017-04-10 07:00:00	Mountain	yes	7.33
Sky	2017-04-10 08:00:00	Mountain	yes	7.29
Sky	2017-04-10 09:00:00	Mountain	yes	8.99
Sky	2017-04-10 10:00:00	Mountain	yes	8.45
Sky	2017-04-10 11:00:00	Mountain	yes	9.67
Sky	2017-04-10 12:00:00	Mountain	yes	9.41
Sky	2017-04-10 13:00:00	Mountain	yes	8.32
Sky	2017-04-10 14:00:00	Mountain	yes	7.56
Sky	2017-04-10 15:00:00	Mountain	yes	8.4
Sky	2017-04-10 16:00:00	Mountain	yes	6.87
Sky	2017-04-10 17:00:00	Mountain	yes	8.21
Sky	2017-04-10 18:00:00	Mountain	yes	6.8
Sky	2017-04-10 19:00:00	Mountain	yes	7.21
Sky	2017-04-10 20:00:00	Mountain	yes	4.36
Sky	2017-04-10 21:00:00	Mountain	yes	1.96
Sky	2017-04-10 22:00:00	Mountain	yes	3.16
Sky	2017-04-10 23:00:00	Mountain	yes	7.92
Sky	2017-04-11 00:00:00	Mountain	yes	9.73
Sky	2017-04-11 01:00:00	Mountain	yes	12.89
Sky	2017-04-11 02:00:00	Mountain	yes	13.8
Sky	2017-04-11 03:00:00	Mountain	yes	15.18
Sky	2017-04-11 04:00:00	Mountain	yes	14.96
Sky	2017-04-11 05:00:00	Mountain	yes	14.1
Sky	2017-04-11 06:00:00	Mountain	yes	16.27
Sky	2017-04-11 07:00:00	Mountain	yes	16.2
Sky	2017-04-11 08:00:00	Mountain	yes	15.7
Sky	2017-04-11 09:00:00	Mountain	yes	13.94
Sky	2017-04-11 10:00:00	Mountain	yes	11.82
Sky	2017-04-11 11:00:00	Mountain	yes	8.05
Sky	2017-04-11 12:00:00	Mountain	yes	8.23
Sky	2017-04-11 13:00:00	Mountain	yes	8.07
Sky	2017-04-11 14:00:00	Mountain	yes	7.64
Sky	2017-04-11 15:00:00	Mountain	yes	7.31
Sky	2017-04-11 16:00:00	Mountain	yes	4.87
Sky	2017-04-11 17:00:00	Mountain	yes	4.44
Sky	2017-04-11 18:00:00	Mountain	yes	3.38
Sky	2017-04-11 19:00:00	Mountain	yes	2.12
Sky	2017-04-11 20:00:00	Mountain	yes	3.02
Sky	2017-04-11 21:00:00	Mountain	yes	1.85
Sky	2017-04-11 22:00:00	Mountain	yes	3.45
Sky	2017-04-11 23:00:00	Mountain	yes	4.98
Sky	2017-04-12 00:00:00	Mountain	yes	7.4
Sky	2017-04-12 01:00:00	Mountain	yes	10.29
Sky	2017-04-12 02:00:00	Mountain	yes	12.94
Sky	2017-04-12 03:00:00	Mountain	yes	16.67
Sky	2017-04-12 04:00:00	Mountain	yes	15.57
Sky	2017-04-12 05:00:00	Mountain	yes	13.51
Sky	2017-04-12 06:00:00	Mountain	yes	13.97
Sky	2017-04-12 07:00:00	Mountain	yes	14.37
Sky	2017-04-12 08:00:00	Mountain	yes	10.68
Sky	2017-04-12 09:00:00	Mountain	yes	9.87
Sky	2017-04-12 10:00:00	Mountain	yes	13.11
Sky	2017-04-12 11:00:00	Mountain	yes	10.82
Sky	2017-04-12 12:00:00	Mountain	yes	8.91
Sky	2017-04-12 13:00:00	Mountain	yes	7.28
Sky	2017-04-12 14:00:00	Mountain	yes	5.86
Sky	2017-04-12 15:00:00	Mountain	yes	4.64
Sky	2017-04-12 16:00:00	Mountain	yes	3.79
Sky	2017-04-12 17:00:00	Mountain	yes	8.32
Sky	2017-04-12 18:00:00	Mountain	yes	7.22
Sky	2017-04-12 19:00:00	Mountain	yes	9.4
Sky	2017-04-12 20:00:00	Mountain	yes	8.08
Sky	2017-04-12 21:00:00	Mountain	yes	10.32
Sky	2017-04-12 22:00:00	Mountain	yes	10.96
Sky	2017-04-12 23:00:00	Mountain	yes	6.54
Sky	2017-04-13 00:00:00	Mountain	yes	5.42
Sky	2017-04-13 01:00:00	Mountain	yes	8.32
Sky	2017-04-13 02:00:00	Mountain	yes	3.96
Sky	2017-04-13 03:00:00	Mountain	yes	2.46
Sky	2017-04-13 04:00:00	Mountain	yes	4.21
Sky	2017-04-13 05:00:00	Mountain	yes	5.79
Sky	2017-04-13 06:00:00	Mountain	yes	2.77
Sky	2017-04-13 07:00:00	Mountain	yes	3.18
Sky	2017-04-13 08:00:00	Mountain	yes	4.71
Sky	2017-04-13 09:00:00	Mountain	yes	3.68
Sky	2017-04-13 10:00:00	Mountain	yes	4.36
Sky	2017-04-13 11:00:00	Mountain	yes	5.19
Sky	2017-04-13 12:00:00	Mountain	yes	5.68
Sky	2017-04-13 13:00:00	Mountain	yes	7.31
Sky	2017-04-13 14:00:00	Mountain	yes	8.87
Sky	2017-04-13 15:00:00	Mountain	yes	9.35
Sky	2017-04-13 16:00:00	Mountain	yes	9.35
Sky	2017-04-13 17:00:00	Mountain	yes	10.28
Sky	2017-04-13 18:00:00	Mountain	yes	10.19
Sky	2017-04-13 19:00:00	Mountain	yes	6.88
Sky	2017-04-13 20:00:00	Mountain	yes	3.45
Sky	2017-04-13 21:00:00	Mountain	yes	3.33
Sky	2017-04-13 22:00:00	Mountain	yes	4.87
Sky	2017-04-13 23:00:00	Mountain	yes	6.41
Sky	2017-04-14 00:00:00	Mountain	yes	8.28
Sky	2017-04-14 01:00:00	Mountain	yes	9.6
Sky	2017-04-14 02:00:00	Mountain	yes	11.97
Sky	2017-04-14 03:00:00	Mountain	yes	12.99
Sky	2017-04-14 04:00:00	Mountain	yes	10.62
Sky	2017-04-14 05:00:00	Mountain	yes	10.05
Sky	2017-04-14 06:00:00	Mountain	yes	10.24
Sky	2017-04-14 07:00:00	Mountain	yes	12.09
Sky	2017-04-14 08:00:00	Mountain	yes	12.38
Sky	2017-04-14 09:00:00	Mountain	yes	13.05
Sky	2017-04-14 10:00:00	Mountain	yes	12.75
Sky	2017-04-14 11:00:00	Mountain	yes	10.88
Sky	2017-04-14 12:00:00	Mountain	yes	7.88
Sky	2017-04-14 13:00:00	Mountain	yes	8.17
Sky	2017-04-14 14:00:00	Mountain	yes	9.31
Sky	2017-04-14 15:00:00	Mountain	yes	10.52
Sky	2017-04-14 16:00:00	Mountain	yes	10.56
Sky	2017-04-14 17:00:00	Mountain	yes	9.09
Sky	2017-04-14 18:00:00	Mountain	yes	8.02
Sky	2017-04-14 19:00:00	Mountain	yes	5.98
Sky	2017-04-14 20:00:00	Mountain	yes	5.92
Sky	2017-04-14 21:00:00	Mountain	yes	5.85
Sky	2017-04-14 22:00:00	Mountain	yes	4.06
Sky	2017-04-14 23:00:00	Mountain	yes	4.73
Sky	2017-04-15 00:00:00	Mountain	yes	4.76
Sky	2017-04-15 01:00:00	Mountain	yes	4.11
Sky	2017-04-15 02:00:00	Mountain	yes	4.44
Sky	2017-04-15 03:00:00	Mountain	yes	4.63
Sky	2017-04-15 04:00:00	Mountain	yes	5.93
Sky	2017-04-15 05:00:00	Mountain	yes	5.73
Sky	2017-04-15 06:00:00	Mountain	yes	8.21
Sky	2017-04-15 07:00:00	Mountain	yes	10.78
Sky	2017-04-15 08:00:00	Mountain	yes	10.84
Sky	2017-04-15 09:00:00	Mountain	yes	11.79
Sky	2017-04-15 10:00:00	Mountain	yes	11.8
Sky	2017-04-15 11:00:00	Mountain	yes	10.79
Sky	2017-04-15 12:00:00	Mountain	yes	9.87
Sky	2017-04-15 13:00:00	Mountain	yes	10.52
Sky	2017-04-15 14:00:00	Mountain	yes	9.34
Sky	2017-04-15 15:00:00	Mountain	yes	8.82
Sky	2017-04-15 16:00:00	Mountain	yes	8.36
Sky	2017-04-15 17:00:00	Mountain	yes	7.89
Sky	2017-04-15 18:00:00	Mountain	yes	6.82
Sky	2017-04-15 19:00:00	Mountain	yes	5.07
Sky	2017-04-15 20:00:00	Mountain	yes	3.5
Sky	2017-04-15 21:00:00	Mountain	yes	1.28
Sky	2017-04-15 22:00:00	Mountain	yes	2.04
Sky	2017-04-15 23:00:00	Mountain	yes	1.9
Sky	2017-04-16 00:00:00	Mountain	yes	4.67
Sky	2017-04-16 01:00:00	Mountain	yes	4.84
Sky	2017-04-16 02:00:00	Mountain	yes	7.52
Sky	2017-04-16 03:00:00	Mountain	yes	9.64
Sky	2017-04-16 04:00:00	Mountain	yes	13.64
Sky	2017-04-16 05:00:00	Mountain	yes	11.1
Sky	2017-04-16 06:00:00	Mountain	yes	11.31
Sky	2017-04-16 07:00:00	Mountain	yes	11.93
Sky	2017-04-16 08:00:00	Mountain	yes	11.64
Sky	2017-04-16 09:00:00	Mountain	yes	11.3
Sky	2017-04-16 10:00:00	Mountain	yes	9.95
Sky	2017-04-16 11:00:00	Mountain	yes	8.99
Sky	2017-04-16 12:00:00	Mountain	yes	10.02
Sky	2017-04-16 13:00:00	Mountain	yes	10.28
Sky	2017-04-16 14:00:00	Mountain	yes	8.96
Sky	2017-04-16 15:00:00	Mountain	yes	8
Sky	2017-04-16 16:00:00	Mountain	yes	8.34
Sky	2017-04-16 17:00:00	Mountain	yes	6.46
Sky	2017-04-16 18:00:00	Mountain	yes	4.76
Sky	2017-04-16 19:00:00	Mountain	yes	1.92
Sky	2017-04-16 20:00:00	Mountain	yes	0.94
Sky	2017-04-16 21:00:00	Mountain	yes	1.51
Sky	2017-04-16 22:00:00	Mountain	yes	4.08
Sky	2017-04-16 23:00:00	Mountain	yes	3.92
Sky	2017-04-17 00:00:00	Mountain	yes	2.42
Sky	2017-04-17 01:00:00	Mountain	yes	1.12
Sky	2017-04-17 02:00:00	Mountain	yes	1.88
Sky	2017-04-17 03:00:00	Mountain	yes	0.37
Sky	2017-04-17 04:00:00	Mountain	yes	0.84
Sky	2017-04-17 05:00:00	Mountain	yes	1.96
Sky	2017-04-17 06:00:00	Mountain	yes	3.17
Sky	2017-04-17 07:00:00	Mountain	yes	5.51
Sky	2017-04-17 08:00:00	Mountain	yes	7.32
Sky	2017-04-17 09:00:00	Mountain	yes	8.6
Sky	2017-04-17 10:00:00	Mountain	yes	9.61
Sky	2017-04-17 11:00:00	Mountain	yes	11.55
Sky	2017-04-17 12:00:00	Mountain	yes	11.21
Sky	2017-04-17 13:00:00	Mountain	yes	13.32
Sky	2017-04-17 14:00:00	Mountain	yes	13.05
Sky	2017-04-17 15:00:00	Mountain	yes	12.12
Sky	2017-04-17 16:00:00	Mountain	yes	12.05
Sky	2017-04-17 17:00:00	Mountain	yes	11.35
Sky	2017-04-17 18:00:00	Mountain	yes	13.13
Sky	2017-04-17 19:00:00	Mountain	yes	18.49
Sky	2017-04-17 20:00:00	Mountain	yes	18.96
Sky	2017-04-17 21:00:00	Mountain	yes	17.85
Sky	2017-04-17 22:00:00	Mountain	yes	15.7
Sky	2017-04-17 23:00:00	Mountain	yes	14.31
Sky	2017-04-18 00:00:00	Mountain	yes	16.39
Sky	2017-04-18 01:00:00	Mountain	yes	17.16
Sky	2017-04-18 02:00:00	Mountain	yes	15.03
Sky	2017-04-18 03:00:00	Mountain	yes	12.78
Sky	2017-04-18 04:00:00	Mountain	yes	10.99
Sky	2017-04-18 05:00:00	Mountain	yes	9.76
Sky	2017-04-18 06:00:00	Mountain	yes	7.48
Sky	2017-04-18 07:00:00	Mountain	yes	8.54
Sky	2017-04-18 08:00:00	Mountain	yes	8.71
Sky	2017-04-18 09:00:00	Mountain	yes	9.94
Sky	2017-04-18 10:00:00	Mountain	yes	12.83
Sky	2017-04-18 11:00:00	Mountain	yes	11.39
Sky	2017-04-18 12:00:00	Mountain	yes	11.24
Sky	2017-04-18 13:00:00	Mountain	yes	10.02
Sky	2017-04-18 14:00:00	Mountain	yes	10.05
Sky	2017-04-18 15:00:00	Mountain	yes	7.8
Sky	2017-04-18 16:00:00	Mountain	yes	5.48
Sky	2017-04-18 17:00:00	Mountain	yes	4.17
Sky	2017-04-18 18:00:00	Mountain	yes	2.92
Sky	2017-04-18 19:00:00	Mountain	yes	1.48
Sky	2017-04-18 20:00:00	Mountain	yes	4.15
Sky	2017-04-18 21:00:00	Mountain	yes	7.38
Sky	2017-04-18 22:00:00	Mountain	yes	7.33
Sky	2017-04-18 23:00:00	Mountain	yes	7.51
Sky	2017-04-19 00:00:00	Mountain	yes	9.22
Sky	2017-04-19 01:00:00	Mountain	yes	10.55
Sky	2017-04-19 02:00:00	Mountain	yes	12.45
Sky	2017-04-19 03:00:00	Mountain	yes	10.79
Sky	2017-04-19 04:00:00	Mountain	yes	10.88
Sky	2017-04-19 05:00:00	Mountain	yes	11.02
Sky	2017-04-19 06:00:00	Mountain	yes	12.14
Sky	2017-04-19 07:00:00	Mountain	yes	9.88
Sky	2017-04-19 08:00:00	Mountain	yes	8.89
Sky	2017-04-19 09:00:00	Mountain	yes	7.89
Sky	2017-04-19 10:00:00	Mountain	yes	7.63
Sky	2017-04-19 11:00:00	Mountain	yes	7.11
Sky	2017-04-19 12:00:00	Mountain	yes	13.32
Sky	2017-04-19 13:00:00	Mountain	yes	12.82
Sky	2017-04-19 14:00:00	Mountain	yes	9.6
Sky	2017-04-19 15:00:00	Mountain	yes	10.66
Sky	2017-04-19 16:00:00	Mountain	yes	9.02
Sky	2017-04-19 17:00:00	Mountain	yes	7.9
Sky	2017-04-19 18:00:00	Mountain	yes	9.32
Sky	2017-04-19 19:00:00	Mountain	yes	9.38
Sky	2017-04-19 20:00:00	Mountain	yes	8.79
Sky	2017-04-19 21:00:00	Mountain	yes	8.85
Sky	2017-04-19 22:00:00	Mountain	yes	7.22
Sky	2017-04-19 23:00:00	Mountain	yes	6.24
Sky	2017-04-20 00:00:00	Mountain	yes	5.75
Sky	2017-04-20 01:00:00	Mountain	yes	7.12
Sky	2017-04-20 02:00:00	Mountain	yes	8.56
Sky	2017-04-20 03:00:00	Mountain	yes	6.16
Sky	2017-04-20 04:00:00	Mountain	yes	6.21
Sky	2017-04-20 05:00:00	Mountain	yes	3
Sky	2017-04-20 06:00:00	Mountain	yes	1.96
Sky	2017-04-20 07:00:00	Mountain	yes	0.3
Sky	2017-04-20 08:00:00	Mountain	yes	4.32
Sky	2017-04-20 09:00:00	Mountain	yes	4.52
Sky	2017-04-20 10:00:00	Mountain	yes	3.55
Sky	2017-04-20 11:00:00	Mountain	yes	5.63
Sky	2017-04-20 12:00:00	Mountain	yes	5.48
Sky	2017-04-20 13:00:00	Mountain	yes	4.15
Sky	2017-04-20 14:00:00	Mountain	yes	5.93
Sky	2017-04-20 15:00:00	Mountain	yes	4.84
Sky	2017-04-20 16:00:00	Mountain	yes	3.83
Sky	2017-04-20 17:00:00	Mountain	yes	5.79
Sky	2017-04-20 18:00:00	Mountain	yes	5
Sky	2017-04-20 19:00:00	Mountain	yes	5.98
Sky	2017-04-20 20:00:00	Mountain	yes	3.46
Sky	2017-04-20 21:00:00	Mountain	yes	2.76
Sky	2017-04-20 22:00:00	Mountain	yes	4.23
Sky	2017-04-20 23:00:00	Mountain	yes	2.66
Sky	2017-04-21 00:00:00	Mountain	yes	0.87
Sky	2017-04-21 01:00:00	Mountain	yes	1.69
Sky	2017-04-21 02:00:00	Mountain	yes	5.61
Sky	2017-04-21 03:00:00	Mountain	yes	12.49
Sky	2017-04-21 04:00:00	Mountain	yes	12.32
Sky	2017-04-21 05:00:00	Mountain	yes	11.2
Sky	2017-04-21 06:00:00	Mountain	yes	10.17
Sky	2017-04-21 07:00:00	Mountain	yes	11.2
Sky	2017-04-21 08:00:00	Mountain	yes	10.37
Sky	2017-04-21 09:00:00	Mountain	yes	10.37
Sky	2017-04-21 10:00:00	Mountain	yes	10.25
Sky	2017-04-21 11:00:00	Mountain	yes	9.09
Sky	2017-04-21 12:00:00	Mountain	yes	9.61
Sky	2017-04-21 13:00:00	Mountain	yes	9.54
Sky	2017-04-21 14:00:00	Mountain	yes	8.44
Sky	2017-04-21 15:00:00	Mountain	yes	5.64
Sky	2017-04-21 16:00:00	Mountain	yes	5.06
Sky	2017-04-21 17:00:00	Mountain	yes	2.9
Sky	2017-04-21 18:00:00	Mountain	yes	3.99
Sky	2017-04-21 19:00:00	Mountain	yes	1.89
Sky	2017-04-21 20:00:00	Mountain	yes	1.7
Sky	2017-04-21 21:00:00	Mountain	yes	1.09
Sky	2017-04-21 22:00:00	Mountain	yes	2.18
Sky	2017-04-21 23:00:00	Mountain	yes	3.64
Sky	2017-04-22 00:00:00	Mountain	yes	2.09
Sky	2017-04-22 01:00:00	Mountain	yes	8.72
Sky	2017-04-22 02:00:00	Mountain	yes	10
Sky	2017-04-22 03:00:00	Mountain	yes	6.01
Sky	2017-04-22 04:00:00	Mountain	yes	1.82
Sky	2017-04-22 05:00:00	Mountain	yes	0.92
Sky	2017-04-22 06:00:00	Mountain	yes	2.1
Sky	2017-04-22 07:00:00	Mountain	yes	1.67
Sky	2017-04-22 08:00:00	Mountain	yes	0.75
Sky	2017-04-22 09:00:00	Mountain	yes	2.14
Sky	2017-04-22 10:00:00	Mountain	yes	1.69
Sky	2017-04-22 11:00:00	Mountain	yes	2.64
Sky	2017-04-22 12:00:00	Mountain	yes	5.48
Sky	2017-04-22 13:00:00	Mountain	yes	5.21
Sky	2017-04-22 14:00:00	Mountain	yes	2.91
Sky	2017-04-22 15:00:00	Mountain	yes	1.4
Sky	2017-04-22 16:00:00	Mountain	yes	1.24
Sky	2017-04-22 17:00:00	Mountain	yes	1.09
Sky	2017-04-22 18:00:00	Mountain	yes	0.77
Sky	2017-04-22 19:00:00	Mountain	yes	1.66
Sky	2017-04-22 20:00:00	Mountain	yes	1.06
Sky	2017-04-22 21:00:00	Mountain	yes	3.42
Sky	2017-04-22 22:00:00	Mountain	yes	4.9
Sky	2017-04-22 23:00:00	Mountain	yes	8.88
Sky	2017-04-23 00:00:00	Mountain	yes	11.53
Sky	2017-04-23 01:00:00	Mountain	yes	15.69
Sky	2017-04-23 02:00:00	Mountain	yes	9.91
Sky	2017-04-23 03:00:00	Mountain	yes	12.8
Sky	2017-04-23 04:00:00	Mountain	yes	11.05
Sky	2017-04-23 05:00:00	Mountain	yes	8.72
Sky	2017-04-23 06:00:00	Mountain	yes	9.38
Sky	2017-04-23 07:00:00	Mountain	yes	9.31
Sky	2017-04-23 08:00:00	Mountain	yes	10.16
Sky	2017-04-23 09:00:00	Mountain	yes	13.02
Sky	2017-04-23 10:00:00	Mountain	yes	13.83
Sky	2017-04-23 11:00:00	Mountain	yes	10.26
Sky	2017-04-23 12:00:00	Mountain	yes	8.22
Sky	2017-04-23 13:00:00	Mountain	yes	10.07
Sky	2017-04-23 14:00:00	Mountain	yes	10.99
Sky	2017-04-23 15:00:00	Mountain	yes	11.17
Sky	2017-04-23 16:00:00	Mountain	yes	7.68
Sky	2017-04-23 17:00:00	Mountain	yes	8.27
Sky	2017-04-23 18:00:00	Mountain	yes	8.14
Sky	2017-04-23 19:00:00	Mountain	yes	8.4
Sky	2017-04-23 20:00:00	Mountain	yes	9.73
Sky	2017-04-23 21:00:00	Mountain	yes	11.59
Sky	2017-04-23 22:00:00	Mountain	yes	8.01
Sky	2017-04-23 23:00:00	Mountain	yes	8.4
Sky	2017-04-24 00:00:00	Mountain	yes	8.14
Sky	2017-04-24 01:00:00	Mountain	yes	10.65
Sky	2017-04-24 02:00:00	Mountain	yes	11.16
Sky	2017-04-24 03:00:00	Mountain	yes	11.49
Sky	2017-04-24 04:00:00	Mountain	yes	15.23
Sky	2017-04-24 05:00:00	Mountain	yes	17.04
Sky	2017-04-24 06:00:00	Mountain	yes	17.38
Sky	2017-04-24 07:00:00	Mountain	yes	14.94
Sky	2017-04-24 08:00:00	Mountain	yes	14.3
Sky	2017-04-24 09:00:00	Mountain	yes	15.62
Sky	2017-04-24 10:00:00	Mountain	yes	13.42
Sky	2017-04-24 11:00:00	Mountain	yes	11.2
Sky	2017-04-24 12:00:00	Mountain	yes	9.95
Sky	2017-04-24 13:00:00	Mountain	yes	11.3
Sky	2017-04-24 14:00:00	Mountain	yes	10.55
Sky	2017-04-24 15:00:00	Mountain	yes	8.41
Sky	2017-04-24 16:00:00	Mountain	yes	9.2
Sky	2017-04-24 17:00:00	Mountain	yes	8.36
Sky	2017-04-24 18:00:00	Mountain	yes	9.12
Sky	2017-04-24 19:00:00	Mountain	yes	11.09
Sky	2017-04-24 20:00:00	Mountain	yes	10.18
Sky	2017-04-24 21:00:00	Mountain	yes	9.81
Sky	2017-04-24 22:00:00	Mountain	yes	5.99
Sky	2017-04-24 23:00:00	Mountain	yes	4.34
Sky	2017-04-25 00:00:00	Mountain	yes	5.71
Sky	2017-04-25 01:00:00	Mountain	yes	10.16
Sky	2017-04-25 02:00:00	Mountain	yes	9.18
Sky	2017-04-25 03:00:00	Mountain	yes	9.51
Sky	2017-04-25 04:00:00	Mountain	yes	11.21
Sky	2017-04-25 05:00:00	Mountain	yes	11.55
Sky	2017-04-25 06:00:00	Mountain	yes	7.35
Sky	2017-04-25 07:00:00	Mountain	yes	5.46
Sky	2017-04-25 08:00:00	Mountain	yes	7.8
Sky	2017-04-25 09:00:00	Mountain	yes	11.38
Sky	2017-04-25 10:00:00	Mountain	yes	11.51
Sky	2017-04-25 11:00:00	Mountain	yes	10.42
Sky	2017-04-25 12:00:00	Mountain	yes	9.27
Sky	2017-04-25 13:00:00	Mountain	yes	9.15
Sky	2017-04-25 14:00:00	Mountain	yes	5.92
Sky	2017-04-25 15:00:00	Mountain	yes	7.88
Sky	2017-04-25 16:00:00	Mountain	yes	8.68
Sky	2017-04-25 17:00:00	Mountain	yes	7.07
Sky	2017-04-25 18:00:00	Mountain	yes	9.94
Sky	2017-04-25 19:00:00	Mountain	yes	7.87
Sky	2017-04-25 20:00:00	Mountain	yes	8.67
Sky	2017-04-25 21:00:00	Mountain	yes	7.8
Sky	2017-04-25 22:00:00	Mountain	yes	6.6
Sky	2017-04-25 23:00:00	Mountain	yes	5.53
Sky	2017-04-26 00:00:00	Mountain	yes	7.04
Sky	2017-04-26 01:00:00	Mountain	yes	12.92
Sky	2017-04-26 02:00:00	Mountain	yes	8
Sky	2017-04-26 03:00:00	Mountain	yes	12.57
Sky	2017-04-26 04:00:00	Mountain	yes	15.52
Sky	2017-04-26 05:00:00	Mountain	yes	16.41
Sky	2017-04-26 06:00:00	Mountain	yes	14.54
Sky	2017-04-26 07:00:00	Mountain	yes	14.17
Sky	2017-04-26 08:00:00	Mountain	yes	7.81
Sky	2017-04-26 09:00:00	Mountain	yes	8.33
Sky	2017-04-26 10:00:00	Mountain	yes	8.82
Sky	2017-04-26 11:00:00	Mountain	yes	9.27
Sky	2017-04-26 12:00:00	Mountain	yes	7.47
Sky	2017-04-26 13:00:00	Mountain	yes	12.86
Sky	2017-04-26 14:00:00	Mountain	yes	13.93
Sky	2017-04-26 15:00:00	Mountain	yes	10.42
Sky	2017-04-26 16:00:00	Mountain	yes	10.99
Sky	2017-04-26 17:00:00	Mountain	yes	6.28
Sky	2017-04-26 18:00:00	Mountain	yes	11.65
Sky	2017-04-26 19:00:00	Mountain	yes	15.02
Sky	2017-04-26 20:00:00	Mountain	yes	16.65
Sky	2017-04-26 21:00:00	Mountain	yes	15.87
Sky	2017-04-26 22:00:00	Mountain	yes	12.01
Sky	2017-04-26 23:00:00	Mountain	yes	10.44
Sky	2017-04-27 00:00:00	Mountain	yes	13.49
Sky	2017-04-27 01:00:00	Mountain	yes	13.25
Sky	2017-04-27 02:00:00	Mountain	yes	10.5
Sky	2017-04-27 03:00:00	Mountain	yes	9.61
Sky	2017-04-27 04:00:00	Mountain	yes	8.85
Sky	2017-04-27 05:00:00	Mountain	yes	11.16
Sky	2017-04-27 06:00:00	Mountain	yes	9.27
Sky	2017-04-27 07:00:00	Mountain	yes	7.33
Sky	2017-04-27 08:00:00	Mountain	yes	4.3
Sky	2017-04-27 09:00:00	Mountain	yes	1.74
Sky	2017-04-27 10:00:00	Mountain	yes	5.38
Sky	2017-04-27 11:00:00	Mountain	yes	7.57
Sky	2017-04-27 12:00:00	Mountain	yes	10.23
Sky	2017-04-27 13:00:00	Mountain	yes	9.51
Sky	2017-04-27 14:00:00	Mountain	yes	12.83
Sky	2017-04-27 15:00:00	Mountain	yes	13.04
Sky	2017-04-27 16:00:00	Mountain	yes	12.06
Sky	2017-04-27 17:00:00	Mountain	yes	15.93
Sky	2017-04-27 18:00:00	Mountain	yes	16.36
Sky	2017-04-27 19:00:00	Mountain	yes	14.33
Sky	2017-04-27 20:00:00	Mountain	yes	14.75
Sky	2017-04-27 21:00:00	Mountain	yes	13.59
Sky	2017-04-27 22:00:00	Mountain	yes	15.91
Sky	2017-04-27 23:00:00	Mountain	yes	12.82
Sky	2017-04-28 00:00:00	Mountain	yes	11.32
Sky	2017-04-28 01:00:00	Mountain	yes	10.72
Sky	2017-04-28 02:00:00	Mountain	yes	12.83
Sky	2017-04-28 03:00:00	Mountain	yes	10.59
Sky	2017-04-28 04:00:00	Mountain	yes	13.21
Sky	2017-04-28 05:00:00	Mountain	yes	10.87
Sky	2017-04-28 06:00:00	Mountain	yes	9.37
Sky	2017-04-28 07:00:00	Mountain	yes	11.13
Sky	2017-04-28 08:00:00	Mountain	yes	12.54
Sky	2017-04-28 09:00:00	Mountain	yes	11.51
Sky	2017-04-28 10:00:00	Mountain	yes	9.17
Sky	2017-04-28 11:00:00	Mountain	yes	4.48
Sky	2017-04-28 12:00:00	Mountain	yes	2.82
Sky	2017-04-28 13:00:00	Mountain	yes	3.03
Sky	2017-04-28 14:00:00	Mountain	yes	1.49
Sky	2017-04-28 15:00:00	Mountain	yes	2.78
Sky	2017-04-28 16:00:00	Mountain	yes	6.37
Sky	2017-04-28 17:00:00	Mountain	yes	9.59
Sky	2017-04-28 18:00:00	Mountain	yes	12.96
Sky	2017-04-28 19:00:00	Mountain	yes	13.62
Sky	2017-04-28 20:00:00	Mountain	yes	13.36
Sky	2017-04-28 21:00:00	Mountain	yes	9.7
Sky	2017-04-28 22:00:00	Mountain	yes	9.21
Sky	2017-04-28 23:00:00	Mountain	yes	10.71
Sky	2017-04-29 00:00:00	Mountain	yes	10.16
Sky	2017-04-29 01:00:00	Mountain	yes	9.06
Sky	2017-04-29 02:00:00	Mountain	yes	7.23
Sky	2017-04-29 03:00:00	Mountain	yes	7.37
Sky	2017-04-29 04:00:00	Mountain	yes	5.38
Sky	2017-04-29 05:00:00	Mountain	yes	3.93
Sky	2017-04-29 06:00:00	Mountain	yes	4.07
Sky	2017-04-29 07:00:00	Mountain	yes	9.6
Sky	2017-04-29 08:00:00	Mountain	yes	10.94
Sky	2017-04-29 09:00:00	Mountain	yes	9.06
Sky	2017-04-29 10:00:00	Mountain	yes	10.47
Sky	2017-04-29 11:00:00	Mountain	yes	10.86
Sky	2017-04-29 12:00:00	Mountain	yes	6.11
Sky	2017-04-29 13:00:00	Mountain	yes	1.51
Sky	2017-04-29 14:00:00	Mountain	yes	0.75
Sky	2017-04-29 15:00:00	Mountain	yes	1.54
Sky	2017-04-29 16:00:00	Mountain	yes	7.98
Sky	2017-04-29 17:00:00	Mountain	yes	3.84
Sky	2017-04-29 18:00:00	Mountain	yes	0.85
Sky	2017-04-29 19:00:00	Mountain	yes	0.62
Sky	2017-04-29 20:00:00	Mountain	yes	0.99
