"","hylak_id","hybas_id","elevation","centr_lat","centr_lon"
"8525",1094632,6121209720,4690,-15.3893680074,-71.0060815643
"8526",1094636,6121208300,4650,-15.39983534,-71.0355592344
"8527",1094637,6120615760,3829,-15.3972621549,-70.0270030413
"8528",1094643,6090608550,4641,-15.4046234044,-71.749547521
"8529",1094650,6120617170,4845,-15.4067039526,-70.8691044857
"8530",1094652,6080620370,3833,-15.4090812929,-70.0948766375
"8531",1094657,6120614410,3838,-15.4093821372,-70.2632365137
"8532",1094659,6121210020,5148,-15.4105407518,-72.1808108402
"8533",1094660,6120614410,3842,-15.4125864256,-70.2956284678
"8534",1094663,6121209720,4793,-15.4159092671,-70.9976463986
"8535",1094669,6121208060,4630,-15.4213608525,-72.5413039526
"8536",1094671,6120615760,3831,-15.4198201605,-70.0765926046
"8537",1094673,6121209720,4650,-15.4195877661,-71.0173111995
"8538",1094676,6121209720,4738,-15.4305277608,-71.0008330763
"8539",1094686,6120615910,3832,-15.4344740309,-70.1558555394
"8540",1094688,6120615910,3831,-15.4362975008,-70.1509163958
"8541",1094690,6120615900,4753,-15.4379294622,-70.6503949072
"8542",1094694,6120615910,3829,-15.4419579526,-70.1132835849
"8543",1094696,6120615910,3829,-15.4474823998,-70.136514833
"8544",1094698,6121210020,4764,-15.4451958363,-72.1898468711
"8545",1094701,6120615760,3829,-15.4470875586,-70.0254779022
"8546",1094705,6101208290,4824,-15.4552099839,-72.4977945738
"8547",1094709,6120615760,3829,-15.4539474896,-70.036184598
"8548",1094710,6121210020,4634,-15.4586292412,-72.2087267965
"8549",1094716,6121209720,4561,-15.4669258645,-71.0416882877
"8550",1094725,6120615380,3887,-15.4790006997,-69.1527351513
"8551",1094727,6121209100,3815,-15.4837016723,-69.8985995772
"8552",1094729,6121209720,4557,-15.4801539681,-71.0424943829
"8553",1094734,6080620290,3188,-15.4865774279,-72.3134594655
"8554",1094743,6120616970,4493,-15.4975472875,-71.0840832616
"8555",1094750,6120618710,3818,-15.5080913529,-69.3589553193
"8556",1094757,6080620370,3825,-15.5184054583,-70.0338649438
"8557",1094772,6080620370,3821,-15.5319412523,-70.0438527857
"8558",1094776,6080619890,4385,-15.5342663179,-70.9266316447
"8559",1094779,6121209780,3824,-15.5352114644,-70.0201789329
"8560",1094790,6120616980,4685,-15.5430603551,-70.7973797346
"8561",1094797,6120616980,4516,-15.5623169065,-70.779922983
"8562",1094805,6120615010,3899,-15.5716836089,-70.3583023577
"8563",1094809,6121210640,3817,-15.5758445177,-69.9406953675
"8564",1094831,6070617650,4450,-15.608069903,-71.0195699751
"8565",1094843,6120620090,3833,-15.618667669,-70.1974890093
"8566",1094844,6120620090,3832,-15.6190611902,-70.1899393754
"8567",1094850,6120620090,3831,-15.6265984597,-70.1887784131
"8568",1094872,6120620020,3823,-15.6444098864,-69.1927662248
"8569",1094874,6121211180,4512,-15.6454110132,-70.7943014619
"8570",1094886,6121209920,4705,-15.6707801299,-71.2300253906
"8571",1094890,6120619320,3835,-15.6822870892,-70.197642954
"8572",1094897,6120619320,3835,-15.6890883582,-70.2092968362
"8573",1094902,6121211020,3839,-15.6905447757,-70.2319176613
"8574",1094903,6121211020,3848,-15.6916832321,-70.2845095711
"8575",1094905,6120619320,3836,-15.6952952889,-70.2014940913
"8576",1094907,6120619320,3835,-15.6994858851,-70.2060626981
"8577",1094913,6121211020,3841,-15.7025704055,-70.232496146
"8578",1094920,6120623130,4621,-15.7127811741,-71.224077079
"8579",1094921,6120619320,3843,-15.7128070522,-70.2327435212
"8580",1094927,6121210850,4381,-15.7187867095,-70.8321588673
"8581",1094929,6120620090,3820,-15.7243548085,-70.1135225947
"8582",1094937,6121210850,4372,-15.7384245051,-70.8407936398
"8583",1094939,6121211180,4344,-15.7351045998,-70.796418717
"8584",1094960,6121211410,4445,-15.7591119018,-71.0169073857
"8585",1094975,6121212050,4234,-15.7739987641,-70.8084598881
"8586",1094988,6120621210,3845,-15.8007417872,-70.232134173
"8587",1095005,6120624150,4348,-15.8129845476,-71.2578548152
"8588",1095026,6060029610,4127,-15.8380512775,-72.1252304329
"8589",1095027,6121211930,4155,-15.8426264631,-70.6013887021
"8590",1095038,6120625780,4215,-15.8466932027,-68.8226426242
"8591",1095042,6120624150,4325,-15.8492226781,-71.3716804805
"8592",1095045,6121211840,3816,-15.852404568,-70.002980524
"8593",1095069,6120625910,4200,-15.8754468821,-68.753781596
"8594",1095088,6121211930,4398,-15.9030904995,-70.5043391417
"8595",1095089,6120625910,4087,-15.9005437897,-68.6953669694
"8596",1095090,6120625910,4173,-15.8987305927,-68.6612785508
"8597",1095116,6121213580,4780,-15.9314993584,-68.4672784449
"8598",1095121,6121212600,3817,-15.9372335935,-69.7592824093
"8599",1095131,6121213580,4487,-15.9392435497,-68.5345314986
"8600",1095141,6121213280,4582,-15.9589840261,-70.4470888296
"8601",1095142,6121213580,4683,-15.957361899,-68.4911638008
"8602",1095143,6080628360,3816,-15.9611056755,-69.6562778507
"8603",1095148,6120628520,4749,-15.9614452374,-68.4425395954
"8604",1095150,6121213200,4717,-15.96602426,-70.8620881828
"8605",1095156,6121213280,4546,-15.9655600118,-70.4447570761
"8606",1095159,6121213580,4649,-15.9705105224,-68.5100593578
"8607",1095161,6120628520,4593,-15.9754123643,-68.4607917102
"8608",1095175,6120624800,4507,-15.9924686308,-68.3356414432
"8609",1095197,6121214560,4585,-16.011595251,-71.1114599269
"8610",1095223,6120627980,3887,-16.0397306631,-69.8910507763
"8611",1095246,6120628370,3822,-16.0709159551,-68.8592051012
"8612",1095250,6121213920,4061,-16.0767317798,-71.4747663615
"8613",1095255,6121215060,4696,-16.0764608174,-68.3186508502
"8614",1095270,6120629750,4654,-16.1033490137,-70.9124544887
"8615",1095274,6120629750,4691,-16.1080527325,-70.9040815208
"8616",1095283,6070635940,4630,-16.1238107058,-70.743582435
"8617",1095298,6121214570,3917,-16.1389556558,-69.990030627
"8618",1095310,6120633340,4522,-16.1509544863,-68.296277963
"8619",1095329,6120630070,3911,-16.184050118,-69.9797296034
"8620",1095332,6121216130,4651,-16.1889010663,-68.2920105029
"8621",1095339,6120633340,4303,-16.1888916281,-68.3429166014
"8622",1095341,6121216140,4653,-16.1948260382,-68.2439331531
"8623",1095342,6121216140,4687,-16.1937506096,-68.2722191857
"8624",1095357,6120633340,4303,-16.2052124214,-68.3511202639
"8625",1095363,6121215520,3739,-16.215488346,-71.3327782675
"8626",1095372,6121215380,4519,-16.2371571735,-68.0776395544
"8627",1095381,6121215380,4638,-16.2446763243,-68.0745762651
"8628",1095385,6121216140,4609,-16.2528443573,-68.2005132312
"8629",1095387,6121216830,4747,-16.2593789928,-70.5762478317
"8630",1095406,6120631570,3823,-16.2916596541,-69.2592133258
"8631",1095413,6120631570,3826,-16.3168190873,-69.2605392809
"8632",1095415,6121218410,4570,-16.3110113564,-68.1452210729
"8633",1095419,6120636730,4125,-16.3230989903,-69.4670810083
"8634",1095435,6060619850,4642,-16.3401155073,-68.041828658
"8635",1095436,6121218410,4556,-16.3400349486,-68.1625166652
"8636",1095438,6120634720,4503,-16.3445762026,-70.9551096994
"8637",1095442,6120633340,3828,-16.3486599399,-68.5789121119
"8638",1095460,6120633410,3822,-16.3762658903,-68.606717619
"8639",1095464,6120639080,4440,-16.3827504247,-68.0049002235
"8640",1095468,6121216950,4314,-16.3882440243,-71.102307749
"8641",1095471,6120639080,4807,-16.3951211766,-67.967889053
"8642",1095474,6120634800,4505,-16.3955221339,-70.3322748109
"8643",1095478,6120639070,4376,-16.3985467258,-68.0416827218
"8644",1095482,6120634800,4512,-16.4163723738,-70.283249826
"8645",1095483,6121217150,3818,-16.4112272056,-68.669626563
"8646",1095485,6120639080,4211,-16.4123514431,-68.0178788253
"8647",1095489,6121217150,3824,-16.4204137742,-68.6909316534
"8648",1095499,6121217150,3823,-16.4240395046,-68.676563514
"8649",1095503,6080642140,4148,-16.4236763812,-69.5490922022
"8650",1095514,6120633410,3829,-16.443512164,-68.5665597642
"8651",1095521,6120633410,3827,-16.4491472691,-68.5647002986
"8652",1095529,6121217490,3822,-16.4611068697,-69.1474792899
"8653",1095547,6120638010,3820,-16.4990238167,-68.8456360539
"8654",1095551,6090638010,3823,-16.5018387864,-68.7996967853
"8655",1095557,6120638760,4798,-16.5185808316,-70.2327471885
"8656",1095575,6120637830,4589,-16.5312963446,-70.1245362432
"8657",1095580,6120639410,4347,-16.5425854269,-70.3757794418
"8658",1095591,6121218410,3923,-16.5568310238,-68.2617751639
"8659",1095613,6120639570,3822,-16.583984675,-68.8566125286
"8660",1095624,6080642140,3842,-16.5941720619,-69.2209194968
"8661",1095630,6120642370,3840,-16.6029408608,-69.2114288413
"8662",1095649,6120642370,3830,-16.6445951367,-69.1474499611
"8663",1095656,6120642370,3831,-16.6625791357,-69.1319333768
"8664",1095660,6120642370,3827,-16.6678383578,-69.0965852794
"8665",1095662,6120642370,3829,-16.6713938999,-69.1228125505
"8666",1095689,6120643200,3832,-16.7150560929,-69.1668941676
"8667",1095696,6120643200,3834,-16.728013708,-69.2156941034
"8668",1095701,6120643200,3833,-16.731654678,-69.2224475957
"8669",1095703,6120644440,3830,-16.7349981424,-68.9167904834
"8670",1095706,6120643210,3860,-16.7362524976,-68.3018118664
"8671",1095721,6120643200,3857,-16.7586612579,-69.2345737035
"8672",1095722,6121220510,4688,-16.7584987273,-70.5647783939
"8673",1095735,6120644650,3829,-16.7708980682,-68.8999215794
"8674",1095738,6121220510,4694,-16.775893665,-70.5458523678
"8675",1095740,6090644940,3825,-16.7760201795,-68.9473516167
"8676",1095748,6120643780,3830,-16.7828530557,-69.0229753148
"8677",1095750,6121219600,3906,-16.7839793917,-66.4498829586
"8678",1095753,6120643780,3828,-16.7884600029,-69.0230581536
"8679",1095771,6120046840,4591,-16.8074314144,-70.021950554
"8680",1095783,6120046840,4585,-16.8234933759,-70.0121839705
"8681",1095795,6121221490,3822,-16.8352019205,-68.8700660747
"8682",1095803,6120643500,4562,-16.8429838261,-70.1059586221
"8683",1095805,6120046840,4567,-16.8442091495,-70.0869445523
"8684",1095807,6120644700,3857,-16.8480426916,-68.7601027178
"8685",1095822,6120644110,4358,-16.8670997015,-67.3565366604
"8686",1095841,6120644140,4323,-16.8859450893,-66.5506163536
"8687",1095853,6121221490,3841,-16.8922125892,-68.8813601762
"8688",1095855,6121220860,4618,-16.8969181947,-70.5070778323
"8689",1095858,6120644110,4342,-16.9027754943,-67.3436609085
"8690",1095863,6120648620,4624,-16.9067388733,-70.082600647
"8691",1095872,6120644110,4744,-16.9181822687,-67.3688131561
"8692",1095883,6120644150,4345,-16.9285653127,-66.444178436
"8693",1095894,6120648150,3834,-16.9397543684,-68.8222764031
"8694",1095900,6120643520,4501,-16.9432233421,-66.5366561636
"8695",1095915,6120648640,4757,-16.9554208502,-67.4060036326
"8696",1095917,6120647060,3612,-16.9597440418,-66.1248222489
"8697",1095920,6121220730,3588,-16.9610008534,-66.1123613508
"8698",1095933,6121220730,3608,-16.9788174113,-66.0983155732
"8699",1095935,6120648150,3816,-16.980700236,-68.7892707897
"8700",1095937,6121223050,4845,-16.9764714256,-67.3843487181
"8701",1095942,6120647050,4159,-16.9859041422,-66.230330539
"8702",1095958,6120650180,3821,-17.0027103444,-68.8514282628
"8703",1095962,6120650180,3818,-17.0058059284,-68.8593440502
"8704",1095970,6120647050,4299,-17.0170386253,-66.2759210467
"8705",1095974,6050491720,4827,-17.0212870261,-67.3376367707
"8706",1095989,6090644330,4344,-17.036092855,-66.23864322
"8707",1095992,6120647050,4336,-17.0358298632,-66.2597607928
"8708",1095994,6120650180,3818,-17.0451933931,-68.849323395
"8709",1095995,6120649370,4024,-17.0440411462,-68.2073360215
"8710",1095996,6120647050,4361,-17.0465326828,-66.2494562493
"8711",1096003,6120650920,4260,-17.055963308,-66.549585418
"8712",1096012,6120652580,3843,-17.075009287,-68.7544711023
"8713",1096015,6121222900,3923,-17.0794083402,-68.1015139695
"8714",1096016,6120649390,4364,-17.0753155238,-66.4748718054
"8715",1096017,6120650180,3816,-17.0742146222,-68.8403468138
"8716",1096024,6120649390,4336,-17.0888808842,-66.4675681723
"8717",1096030,6080644270,3878,-17.0964399509,-69.109797865
"8718",1096034,6120649390,4306,-17.1006442855,-66.4947572799
"8719",1096055,6120649390,4239,-17.1299732672,-66.4700302683
"8720",1096064,6121223420,4431,-17.1465557362,-70.0083489139
"8721",1096080,6120652580,3817,-17.1632306008,-68.7472009843
"8722",1096091,6121223420,4431,-17.1677973154,-69.982136167
"8723",1096106,6121223270,4202,-17.18281481,-66.2041421043
"8724",1096107,6120649390,4502,-17.1876460331,-66.4297141734
"8725",1096116,6121223880,4211,-17.1916681277,-69.5704992135
"8726",1096121,6121223580,4208,-17.2063639833,-66.178524844
"8727",1096126,6121224700,4516,-17.2079910436,-70.0210623401
"8728",1096128,6121223580,4296,-17.2151664954,-66.1945496776
"8729",1096152,6070654280,3912,-17.2402119863,-68.5124559589
"8730",1096167,6120650190,4241,-17.261247349,-65.9972039637
"8731",1096171,6120657030,4221,-17.2651522716,-66.1630496797
"8732",1096172,6120652450,3892,-17.2669643836,-68.8794248104
"8733",1096173,6120650280,4235,-17.2677089083,-66.0381367253
"8734",1096184,6050040470,3893,-17.2668309023,-68.4860421476
"8735",1096187,6050040470,3809,-17.2794209724,-68.6174299232
"8736",1096188,6080660470,4632,-17.2766791213,-66.3893375241
"8737",1096190,6121225430,4228,-17.2831751531,-66.0168129881
"8738",1096193,6050532200,4300,-17.2860406791,-66.1081333667
"8739",1096197,6121225420,4256,-17.2920354905,-66.0699715988
"8740",1096199,6121224490,1960,-17.2955778043,-65.2011398185
"8741",1096201,6120657360,4096,-17.2939352362,-66.1242373648
"8742",1096219,6121225210,4535,-17.3142409983,-69.9592552586
"8743",1096234,6121224440,3846,-17.328555858,-65.822835989
"8744",1096236,6120657270,4037,-17.3308603495,-67.5823310183
"8745",1096238,6121224440,3797,-17.3339727252,-65.7925432851
"8746",1096260,6120658270,4242,-17.3664672974,-69.6238843989
"8747",1096268,6050532200,3992,-17.3822724185,-65.6577047966
"8748",1096281,6120657280,1517,-17.4000323727,-64.9281107936
"8749",1096290,6120657360,2573,-17.4138683261,-66.1302863142
"8750",1096300,6121226440,4005,-17.4212509462,-65.6029124138
"8751",1096304,6120657850,4086,-17.4241838733,-67.3726379698
"8752",1096305,6121225670,3924,-17.4258214793,-65.6241718854
"8753",1096309,6120656620,4023,-17.4267180665,-65.5049393234
"8754",1096312,6121226440,3987,-17.4261581326,-65.5648653153
"8755",1096315,6120657740,2541,-17.4314352376,-66.2861191306
"8756",1096318,6120657210,2554,-17.4321151088,-66.1974240483
"8757",1096322,6120657210,2550,-17.4367872728,-66.2255831229
"8758",1096326,6121226440,3955,-17.4331297472,-65.6098257504
"8759",1096335,6120658470,4840,-17.4447213774,-69.8723433577
"8760",1096352,6120660360,3625,-17.4556336006,-65.8898123896
"8761",1096372,6121226920,4884,-17.4816605449,-69.7023592992
"8762",1096380,6121226920,4885,-17.4918686094,-69.7114695156
"8763",1096384,6121227020,3750,-17.4984581126,-67.8129084101
"8764",1096387,6121226220,3257,-17.5003157659,-65.7210804315
"8765",1096390,6121227320,3989,-17.4999164366,-67.3615198633
"8766",1096407,6121226920,4577,-17.5220393901,-69.7665207058
"8767",1096419,6121226920,4548,-17.5314738541,-69.7727154868
"8768",1096431,6120657430,2755,-17.5451427983,-66.1832133842
"8769",1096440,6120657430,2738,-17.5529922766,-66.160820477
"8770",1096459,6120657520,4069,-17.5717341101,-68.6990901572
"8771",1096495,6121227730,3408,-17.5975256203,-65.5683596619
"8772",1096509,6121227730,3405,-17.6067620287,-65.5843972597
"8773",1096524,6121227730,3450,-17.6147505872,-65.5601944443
"8774",1096569,6121227960,3723,-17.6490171808,-67.4207235376
"8775",1096576,6121227960,3725,-17.6580719271,-67.4401646624
"8776",1096618,6120664940,3736,-17.6844461352,-67.5955898416
"8777",1096621,6090656840,4154,-17.6819350673,-68.7173317708
"8778",1096710,6120664940,3731,-17.7400468137,-67.4926549786
"8779",1096745,6070670730,3728,-17.7657918521,-67.1949762235
"8780",1096840,6120667960,3725,-17.8052842863,-67.4865008733
"8781",1096862,6120667960,3725,-17.8133979403,-67.4940120107
"8782",1096863,6120666230,3716,-17.816826375,-67.2453338134
"8783",1096889,6120667960,3725,-17.8381389943,-67.5013558216
"8784",1096904,6120668290,3983,-17.8455578728,-68.0546481341
"8785",1096918,6120667960,3721,-17.8535377098,-67.4788202214
"8786",1096992,6120667960,3717,-17.9020237503,-67.463876087
"8787",1096997,6121229790,3720,-17.9105865102,-67.4232786956
"8788",1097001,6120667960,3719,-17.9127758428,-67.4715071945
"8789",1097027,6120667960,3720,-17.925783493,-67.4801381719
"8790",1097049,6121229790,3718,-17.9532606857,-67.4137957384
"8791",1097065,6120668490,3725,-17.9638965652,-67.684996473
"8792",1097067,6121230890,3717,-17.9624683212,-67.4432865349
"8793",1097104,6120672770,3717,-18.0021505124,-67.4020366666
"8794",1097112,6120671390,3711,-18.0085286819,-67.0891269449
"8795",1097126,6120671200,3718,-18.0183534225,-67.5712746977
"8796",1097129,6120672470,3709,-18.0205613839,-67.1353202564
"8797",1097132,6120666210,4998,-18.023507306,-69.035218579
"8798",1097137,6120672770,3713,-18.0258434948,-67.4043707874
"8799",1097138,6120671390,3708,-18.0286761024,-67.0887971656
"8800",1097140,6121230890,3710,-18.0300064561,-67.4797967267
"8801",1097147,6120672470,3708,-18.0314450073,-67.1151195477
"8802",1097150,6121231280,4347,-18.0437556697,-68.9339266907
"8803",1097156,6120672470,3709,-18.0447478951,-67.1145729904
"8804",1097157,6121230890,3714,-18.0489644772,-67.4885925339
"8805",1097158,6121231280,4992,-18.0497796326,-69.0506581887
"8806",1097165,6120669410,4808,-18.0672844279,-69.1009460309
"8807",1097169,6120670730,3709,-18.0656344186,-67.1551388911
"8808",1097171,6120672810,4839,-18.0710182335,-69.0758319376
"8809",1097214,6120672470,3708,-18.1404567834,-67.1328124461
"8810",1097224,6120672690,4564,-18.1514007429,-69.2030531193
"8811",1097229,6120672690,4553,-18.1617343406,-69.2122000932
"8812",1097232,6120672690,4551,-18.1656593711,-69.205223386
"8813",1097233,6120672690,4541,-18.1719825746,-69.2109991458
"8814",1097234,6120672640,4403,-18.1751054407,-69.3069282528
"8815",1097238,6120672690,4539,-18.1855476426,-69.2339333223
"8816",1097239,6120672690,4541,-18.1873101595,-69.2420669985
"8817",1097246,6120672830,3705,-18.2092136863,-67.0281772571
"8818",1097247,6120672690,4388,-18.2046382926,-69.3002863104
"8819",1097248,6120672830,3706,-18.2052868633,-67.0355229664
"8820",1097253,6121232540,3888,-18.2196930554,-67.7397309176
"8821",1097257,6120674360,3705,-18.2259626175,-67.0015812732
"8822",1097258,6121232550,4109,-18.2295742075,-66.6362612897
"8823",1097270,6121232880,3820,-18.2557962229,-67.9702322335
"8824",1097275,6121232880,3818,-18.2659029821,-67.9603453789
"8825",1097281,6120674360,3702,-18.2955870085,-67.0374997121
"8826",1097287,6120677530,3701,-18.319933936,-67.0236847316
"8827",1097288,6120676320,3120,-18.3284658632,-65.3451758038
"8828",1097290,6120675210,3735,-18.3424324506,-67.5857552615
"8829",1097325,6120680460,3796,-18.4204231844,-67.9602539053
"8830",1097338,6120677570,3699,-18.4398841707,-67.0153762565
"8831",1097341,6120677570,3697,-18.4436113779,-66.9886275841
"8832",1097343,6120677570,3701,-18.4478516188,-67.009498547
"8833",1097347,6120677520,3699,-18.4536282005,-67.2843177028
"8834",1097350,6120678310,3700,-18.4531423072,-67.3494753752
"8835",1097357,6121235240,3766,-18.4703915782,-68.0906046108
"8836",1097378,6120680550,3696,-18.5005081105,-67.1195784045
"8837",1097389,6120680550,3695,-18.5116358887,-67.1152303142
"8838",1097408,6120680770,3934,-18.5391054027,-66.4160948234
"8839",1097414,6121235030,3865,-18.5464540812,-68.9499374465
"8840",1097436,6120680460,3747,-18.5823490118,-68.063033913
"8841",1097437,6120680450,3758,-18.5836312475,-68.3813537583
"8842",1097440,6120683200,3741,-18.5942575584,-68.1382613004
"8843",1097452,6120680450,3751,-18.6032478636,-68.3677121701
"8844",1097453,6121235890,3724,-18.5983771298,-67.5553845857
"8845",1097457,6120683200,3743,-18.6084982784,-68.1453299685
"8846",1097469,6120678740,3976,-18.6312284881,-66.1118283739
"8847",1097470,6120680470,3737,-18.6268319655,-68.0430389385
"8848",1097474,6070690690,3698,-18.6331598334,-66.9501513658
"8849",1097509,6120681760,4181,-18.677151306,-69.101396782
"8850",1097531,6121237320,3720,-18.7180802169,-68.1348840559
"8851",1097570,6121238150,3698,-18.7779442307,-68.0360620466
"8852",1097577,6120684470,4264,-18.7985334754,-69.0098721002
"8853",1097579,6121238150,3694,-18.8004572645,-68.0260898296
"8854",1097590,6120681810,4252,-18.817062286,-69.1921508141
"8855",1097672,6120687420,3685,-18.9142884205,-67.9022917825
"8856",1097812,6121239630,3687,-19.0796217301,-67.3180567902
"8857",1097853,6120691380,3697,-19.1342694141,-67.1179361434
"8858",1097887,6120689660,3955,-19.1770431784,-65.9998630706
"8859",1097905,6120692800,4176,-19.1953418275,-66.2477107539
"8860",1097920,6121241050,3671,-19.2139912411,-67.8363236588
"8861",1097921,6120692940,4109,-19.2176939605,-66.2819862553
"8862",1097930,6121241050,3671,-19.2281637058,-67.8400345352
"8863",1097949,6121240920,4141,-19.2530072156,-68.9967236888
"8864",1097959,6120693260,3668,-19.2541074723,-67.9023303827
"8865",1097960,6121241050,3670,-19.2463306103,-67.8203047245
"8866",1098042,6120696370,3663,-19.317636961,-67.8218860526
"8867",1098050,6120694830,3688,-19.3272119021,-67.5406052449
"8868",1098071,6080693450,4173,-19.3475245551,-65.9938293787
"8869",1098078,6120694830,3677,-19.3565503217,-67.6134731603
"8870",1098095,6121242430,3676,-19.3736971731,-67.5124779597
"8871",1098132,6120693590,4536,-19.4090154715,-66.3674906511
"8872",1098174,6121242100,3768,-19.4301036939,-66.8542337491
"8873",1098211,6121241980,3753,-19.4533391962,-66.9869549705
"8874",1098231,6121242640,3760,-19.4669378896,-67.1932936787
"8875",1098281,6120696700,3689,-19.4914889206,-67.4500569541
"8876",1098394,6120697340,3679,-19.5843344318,-68.4182790574
"8877",1098403,6120697960,4411,-19.6036356089,-65.7164676029
"8878",1098409,6120697960,4309,-19.6083884493,-65.7311214646
"8879",1098441,6121243450,3866,-19.6486395406,-66.92482
"8880",1098445,6120700200,3276,-19.6543625437,-65.3664658052
"8881",1098447,6120701650,4419,-19.657492235,-65.6905040535
"8882",1098460,6121244230,3324,-19.6664382567,-65.2865233033
"8883",1098464,6120699110,3876,-19.6726960394,-66.911288753
"8884",1098467,6120699120,3856,-19.6800430223,-66.8270849573
"8885",1098470,6120701650,4416,-19.6853520732,-65.7033921876
"8886",1098472,6121244350,3674,-19.6872012652,-67.9036015369
"8887",1098475,6100052200,3894,-19.6923898076,-67.021055314
"8888",1098479,6121244710,4397,-19.6941373195,-66.412400746
"8889",1098485,6120054100,3853,-19.7148150145,-67.0315953377
"8890",1098488,6120700610,4324,-19.7123663571,-65.5942380542
"8891",1098492,6120698430,4368,-19.7206054716,-66.029369192
"8892",1098510,6120700620,4366,-19.7420262698,-65.5980667464
"8893",1098516,6120700620,4423,-19.742341087,-65.6132608261
"8894",1098527,6120701310,4043,-19.7648949698,-66.6326080697
"8895",1098532,6121245910,3954,-19.7719745861,-67.0020390509
"8896",1098536,6121245110,4623,-19.7823520254,-65.6346102646
"8897",1098537,6121245910,3952,-19.7814487807,-66.9971869532
"8898",1098555,6121245910,3824,-19.8232209042,-66.9622391429
"8899",1098561,6121245910,3819,-19.8328883365,-66.9587596047
"8900",1098569,6080702800,3657,-19.8623663134,-68.1549734792
"8901",1098577,6120706210,3661,-19.8727629551,-68.1996456624
"8902",1098617,6120707540,3784,-19.9827041125,-66.9837355756
"8903",1098634,6121245740,3412,-20.0001832497,-65.3488243327
"8904",1098654,6080702800,3656,-20.0376756886,-68.2020054491
"8905",1098659,6120706440,3657,-20.0479246002,-68.2004606852
"8906",1098666,6120706440,3655,-20.0549065491,-68.2086350697
"8907",1098668,6120051250,3956,-20.0549660627,-66.3459740016
"8908",1098677,6120051250,3947,-20.0715206392,-66.3121170829
"8909",1098680,6120708650,3773,-20.0881386801,-66.9059592128
"8910",1098698,6120708700,3769,-20.1325820893,-66.9120505664
"8911",1098738,6120052220,3765,-20.2199519501,-66.4412027862
"8912",1098748,6120710010,3660,-20.2380712928,-67.9253127959
"8913",1098762,6121249350,3658,-20.2836564093,-66.9967191994
"8914",1098770,6090711930,3785,-20.3102578203,-68.8190397028
"8915",1098781,6120714130,3661,-20.3314340853,-66.9358416481
"8916",1098796,6120712670,3722,-20.3685842326,-68.5012013669
"8917",1098797,6120712670,3721,-20.3737733497,-68.4954626661
"8918",1098825,6121249830,3653,-20.4489436448,-68.2584255061
"8919",1098833,6121250070,3805,-20.4728609763,-66.4889934794
"8920",1098856,6120718300,3763,-20.5417433523,-66.5587997767
"8921",1098906,6120721480,3927,-20.6846306156,-66.314080742
"8922",1098914,6120721480,3920,-20.6925368486,-66.325053921
"8923",1098933,6120718820,3664,-20.7634059854,-66.9840188813
"8924",1098942,6100720490,3821,-20.7755968029,-68.0934743056
"8925",1098946,6120718820,3667,-20.7869878014,-66.9717423433
"8926",1098949,6090717300,3666,-20.7889145319,-66.9613985733
"8927",1098953,6120722420,3026,-20.8005417296,-64.949172492
"8928",1098967,6120722330,2926,-20.8575631066,-65.0080699433
"8929",1098980,6120723130,3681,-20.9157905442,-66.9740689967
"8930",1098992,6120723140,3687,-20.9783856626,-66.9436087471
"8931",1098996,6120046100,4120,-20.9757491423,-68.5579583824
"8932",1099021,6121254810,4018,-21.0701234539,-66.1037262079
"8933",1099027,6120723960,3757,-21.0832283016,-67.6241584916
"8934",1099085,6121255960,3944,-21.2277880492,-66.6753119178
"8935",1099103,6120731190,3772,-21.2692622546,-67.3593658879
"8936",1099106,6120731590,3699,-21.2898212642,-68.3277008903
"8937",1099109,6121258070,3541,-21.3017054261,-65.712133113
"8938",1099110,6120731590,3698,-21.3017545121,-68.3343356498
"8939",1099114,6120730390,3934,-21.3095866426,-66.6978804574
"8940",1099127,6120731580,3689,-21.3597045197,-68.4093628449
"8941",1099128,6090044110,3690,-21.3621736058,-68.3691427324
"8942",1099129,6120731580,3691,-21.3804263627,-68.4272490419
"8943",1099137,6121257640,3693,-21.4205351291,-68.4209673736
"8944",1099139,6120730790,4262,-21.4323636858,-67.8560049284
"8945",1099156,6120733850,3722,-21.4897555777,-68.3940736651
"8946",1099160,6120733850,3723,-21.4819475401,-68.3378821034
"8947",1099164,6120734160,3724,-21.4892971228,-68.2620859529
"8948",1099166,6120733900,3723,-21.4962565099,-68.3038820996
"8949",1099170,6120734350,4134,-21.5044681169,-68.01008724
"8950",1099176,6120734350,4132,-21.5131623568,-68.0160626147
"8951",1099179,6120734140,3723,-21.5163029429,-68.3332096136
"8952",1099184,6120734140,3723,-21.5241028343,-68.3306543305
"8953",1099187,6120734340,3722,-21.5315375451,-68.2901680679
"8954",1099188,6080041390,3723,-21.530117149,-68.3142784537
"8955",1099190,6120734340,3722,-21.5325922717,-68.3117030397
"8956",1099198,6120052730,4447,-21.5486083678,-67.8782367556
"8957",1099203,6090734340,3724,-21.5694684195,-68.2705085359
"8958",1099205,6121259220,3725,-21.5800853444,-68.2825657094
"8959",1099209,6121259220,3725,-21.5892506805,-68.2752305321
"8960",1099210,6121259220,3724,-21.5950164085,-68.251121274
"8961",1099211,6121259220,3725,-21.5933419698,-68.2415450848
"8962",1099215,6121259720,4439,-21.6096914878,-67.8570395506
"8963",1099223,6121259220,3724,-21.6163949384,-68.2879215471
