lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr2.0	wtr4.0	wtr6.0	wtr7.0
Sky	2017-04-05 18:43:00	Mountain	yes	1.068	NA	NA	NA	4.197
Sky	2017-04-05 19:13:00	Mountain	yes	1.068	NA	NA	NA	4.227
Sky	2017-04-05 19:43:00	Mountain	yes	1.068	NA	NA	NA	4.197
Sky	2017-04-05 20:13:00	Mountain	yes	1.068	NA	NA	NA	4.207
Sky	2017-04-05 20:43:00	Mountain	yes	0.992	NA	NA	NA	4.217
Sky	2017-04-05 21:13:00	Mountain	yes	1.046	NA	NA	NA	4.207
Sky	2017-04-05 21:43:00	Mountain	yes	1.057	NA	NA	NA	4.207
Sky	2017-04-05 22:13:00	Mountain	yes	1.046	NA	NA	NA	4.217
Sky	2017-04-05 22:43:00	Mountain	yes	0.992	NA	NA	NA	4.207
Sky	2017-04-05 23:13:00	Mountain	yes	1.046	NA	NA	NA	4.217
Sky	2017-04-05 23:43:00	Mountain	yes	1.057	NA	NA	NA	4.227
Sky	2017-04-06 00:13:00	Mountain	yes	1.024	NA	NA	NA	4.227
Sky	2017-04-06 00:43:00	Mountain	yes	1.024	NA	NA	NA	4.217
Sky	2017-04-06 01:13:00	Mountain	yes	1.046	NA	NA	NA	4.217
Sky	2017-04-06 01:43:00	Mountain	yes	1.035	NA	NA	NA	4.207
Sky	2017-04-06 02:13:00	Mountain	yes	1.057	NA	NA	NA	4.217
Sky	2017-04-06 02:43:00	Mountain	yes	1.024	NA	NA	NA	4.207
Sky	2017-04-06 03:13:00	Mountain	yes	1.024	NA	NA	NA	4.217
Sky	2017-04-06 03:43:00	Mountain	yes	1.035	NA	NA	NA	4.207
Sky	2017-04-06 04:13:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-06 04:43:00	Mountain	yes	1.046	NA	NA	NA	4.217
Sky	2017-04-06 05:13:00	Mountain	yes	1.003	NA	NA	NA	4.197
Sky	2017-04-06 05:43:00	Mountain	yes	1.024	NA	NA	NA	4.227
Sky	2017-04-06 06:13:00	Mountain	yes	1.024	NA	NA	NA	4.237
Sky	2017-04-06 06:43:00	Mountain	yes	1.024	NA	NA	NA	4.217
Sky	2017-04-06 07:13:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-06 07:43:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-06 08:13:00	Mountain	yes	1.014	NA	NA	NA	4.257
Sky	2017-04-06 08:43:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-06 09:13:00	Mountain	yes	1.046	NA	NA	NA	4.227
Sky	2017-04-06 09:43:00	Mountain	yes	0.992	NA	NA	NA	4.217
Sky	2017-04-06 10:13:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-06 10:43:00	Mountain	yes	1.057	NA	NA	NA	4.197
Sky	2017-04-06 11:13:00	Mountain	yes	1.046	NA	NA	NA	4.217
Sky	2017-04-06 11:43:00	Mountain	yes	1.035	NA	NA	NA	4.197
Sky	2017-04-06 12:13:00	Mountain	yes	1.046	NA	NA	NA	4.197
Sky	2017-04-06 12:43:00	Mountain	yes	1.078	NA	NA	NA	4.217
Sky	2017-04-06 13:13:00	Mountain	yes	1.068	NA	NA	NA	4.207
Sky	2017-04-06 13:43:00	Mountain	yes	1.089	NA	NA	NA	4.217
Sky	2017-04-06 14:13:00	Mountain	yes	1.068	NA	NA	NA	4.207
Sky	2017-04-06 14:43:00	Mountain	yes	1.089	NA	NA	NA	4.207
Sky	2017-04-06 15:13:00	Mountain	yes	1.1	NA	NA	NA	4.227
Sky	2017-04-06 15:43:00	Mountain	yes	1.078	NA	NA	NA	4.217
Sky	2017-04-06 16:13:00	Mountain	yes	1.078	NA	NA	NA	4.207
Sky	2017-04-06 16:43:00	Mountain	yes	1.046	NA	NA	NA	4.227
Sky	2017-04-06 17:13:00	Mountain	yes	1.035	NA	NA	NA	4.207
Sky	2017-04-06 17:43:00	Mountain	yes	1.057	NA	NA	NA	4.197
Sky	2017-04-06 18:13:00	Mountain	yes	1.068	NA	NA	NA	4.217
Sky	2017-04-06 18:43:00	Mountain	yes	0.981	NA	NA	NA	4.197
Sky	2017-04-06 19:13:00	Mountain	yes	1.046	NA	NA	NA	4.186
Sky	2017-04-06 19:43:00	Mountain	yes	1.078	NA	NA	NA	4.257
Sky	2017-04-06 20:13:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-06 20:43:00	Mountain	yes	1.035	NA	NA	NA	4.217
Sky	2017-04-06 21:13:00	Mountain	yes	1.024	NA	NA	NA	4.197
Sky	2017-04-06 21:43:00	Mountain	yes	1.035	NA	NA	NA	4.227
Sky	2017-04-06 22:13:00	Mountain	yes	1.035	NA	NA	NA	4.207
Sky	2017-04-06 22:43:00	Mountain	yes	1.024	NA	NA	NA	4.197
Sky	2017-04-06 23:13:00	Mountain	yes	1.024	NA	NA	NA	4.217
Sky	2017-04-06 23:43:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-07 00:13:00	Mountain	yes	1.024	NA	NA	NA	4.207
Sky	2017-04-07 00:43:00	Mountain	yes	1.046	NA	NA	NA	4.207
Sky	2017-04-07 01:13:00	Mountain	yes	1.014	NA	NA	NA	4.227
Sky	2017-04-07 01:43:00	Mountain	yes	0.981	NA	NA	NA	4.197
Sky	2017-04-07 02:13:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-07 02:43:00	Mountain	yes	1.003	NA	NA	NA	4.197
Sky	2017-04-07 03:13:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-07 03:43:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-07 04:13:00	Mountain	yes	1.003	NA	NA	NA	4.197
Sky	2017-04-07 04:43:00	Mountain	yes	1.024	NA	NA	NA	4.207
Sky	2017-04-07 05:13:00	Mountain	yes	0.981	NA	NA	NA	4.217
Sky	2017-04-07 05:43:00	Mountain	yes	1.003	NA	NA	NA	4.207
Sky	2017-04-07 06:13:00	Mountain	yes	0.981	NA	NA	NA	4.227
Sky	2017-04-07 06:43:00	Mountain	yes	0.981	NA	NA	NA	4.217
Sky	2017-04-07 07:13:00	Mountain	yes	0.992	NA	NA	NA	4.207
Sky	2017-04-07 07:43:00	Mountain	yes	0.981	NA	NA	NA	4.217
Sky	2017-04-07 08:13:00	Mountain	yes	1.014	NA	NA	NA	4.197
Sky	2017-04-07 08:43:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-07 09:13:00	Mountain	yes	1.003	NA	NA	NA	4.207
Sky	2017-04-07 09:43:00	Mountain	yes	0.981	NA	NA	NA	4.186
Sky	2017-04-07 10:13:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-07 10:43:00	Mountain	yes	0.992	NA	NA	NA	4.227
Sky	2017-04-07 11:13:00	Mountain	yes	0.96	NA	NA	NA	4.227
Sky	2017-04-07 11:43:00	Mountain	yes	1.003	NA	NA	NA	4.207
Sky	2017-04-07 12:13:00	Mountain	yes	1.024	NA	NA	NA	4.176
Sky	2017-04-07 12:43:00	Mountain	yes	1.035	NA	NA	NA	4.197
Sky	2017-04-07 13:13:00	Mountain	yes	0.981	NA	NA	NA	4.197
Sky	2017-04-07 13:43:00	Mountain	yes	1.024	NA	NA	NA	4.237
Sky	2017-04-07 14:13:00	Mountain	yes	1.024	NA	NA	NA	4.197
Sky	2017-04-07 14:43:00	Mountain	yes	1.035	NA	NA	NA	4.197
Sky	2017-04-07 15:13:00	Mountain	yes	1.035	NA	NA	NA	4.227
Sky	2017-04-07 15:43:00	Mountain	yes	1.046	NA	NA	NA	4.227
Sky	2017-04-07 16:13:00	Mountain	yes	1.024	NA	NA	NA	4.217
Sky	2017-04-07 16:43:00	Mountain	yes	1.003	NA	NA	NA	4.207
Sky	2017-04-07 17:13:00	Mountain	yes	0.981	NA	NA	NA	4.217
Sky	2017-04-07 17:43:00	Mountain	yes	1.024	NA	NA	NA	4.166
Sky	2017-04-07 18:13:00	Mountain	yes	1.003	NA	NA	NA	4.227
Sky	2017-04-07 18:43:00	Mountain	yes	0.96	NA	NA	NA	4.197
Sky	2017-04-07 19:13:00	Mountain	yes	1.014	NA	NA	NA	4.217
Sky	2017-04-07 19:43:00	Mountain	yes	1.024	NA	NA	NA	4.227
Sky	2017-04-07 20:13:00	Mountain	yes	1.014	NA	NA	NA	4.207
Sky	2017-04-07 20:43:00	Mountain	yes	1.035	NA	NA	NA	4.207
Sky	2017-04-07 21:13:00	Mountain	yes	1.003	NA	NA	NA	4.227
Sky	2017-04-07 21:43:00	Mountain	yes	0.992	NA	NA	NA	4.207
Sky	2017-04-07 22:13:00	Mountain	yes	0.981	NA	NA	NA	4.207
Sky	2017-04-07 22:43:00	Mountain	yes	1.003	NA	NA	NA	4.186
Sky	2017-04-07 23:13:00	Mountain	yes	1.003	NA	NA	NA	4.217
Sky	2017-04-07 23:43:00	Mountain	yes	0.97	NA	NA	NA	4.197
Sky	2017-04-08 00:13:00	Mountain	yes	0.981	NA	NA	NA	4.227
Sky	2017-04-08 00:43:00	Mountain	yes	1.003	NA	NA	NA	4.207
Sky	2017-04-08 01:13:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-08 01:43:00	Mountain	yes	0.981	NA	NA	NA	4.217
Sky	2017-04-08 02:13:00	Mountain	yes	0.981	NA	NA	NA	4.207
Sky	2017-04-08 02:43:00	Mountain	yes	0.97	NA	NA	NA	4.207
Sky	2017-04-08 03:13:00	Mountain	yes	0.949	NA	NA	NA	4.217
Sky	2017-04-08 03:43:00	Mountain	yes	0.97	NA	NA	NA	4.237
Sky	2017-04-08 04:13:00	Mountain	yes	0.992	NA	NA	NA	4.197
Sky	2017-04-08 04:43:00	Mountain	yes	1.003	NA	NA	NA	4.217
Sky	2017-04-08 05:13:00	Mountain	yes	0.97	NA	NA	NA	4.197
Sky	2017-04-08 05:43:00	Mountain	yes	0.949	NA	NA	NA	4.197
Sky	2017-04-08 06:13:00	Mountain	yes	0.96	NA	NA	NA	4.166
Sky	2017-04-08 06:43:00	Mountain	yes	1.003	NA	NA	NA	4.186
Sky	2017-04-08 07:13:00	Mountain	yes	0.949	NA	NA	NA	4.186
Sky	2017-04-08 07:43:00	Mountain	yes	0.96	NA	NA	NA	4.186
Sky	2017-04-08 08:13:00	Mountain	yes	0.981	NA	NA	NA	4.197
Sky	2017-04-08 08:43:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-08 09:13:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-08 09:43:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-08 10:13:00	Mountain	yes	1.003	NA	NA	NA	4.186
Sky	2017-04-08 10:43:00	Mountain	yes	0.96	NA	NA	NA	4.197
Sky	2017-04-08 11:13:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-08 11:43:00	Mountain	yes	0.981	NA	NA	NA	4.197
Sky	2017-04-08 12:13:00	Mountain	yes	0.992	NA	NA	NA	4.197
Sky	2017-04-08 12:43:00	Mountain	yes	0.97	NA	NA	NA	4.197
Sky	2017-04-08 13:13:00	Mountain	yes	0.981	NA	NA	NA	4.207
Sky	2017-04-08 13:43:00	Mountain	yes	0.981	NA	NA	NA	4.207
Sky	2017-04-08 14:13:00	Mountain	yes	0.981	NA	NA	NA	4.227
Sky	2017-04-08 14:43:00	Mountain	yes	0.981	NA	NA	NA	4.207
Sky	2017-04-08 15:13:00	Mountain	yes	0.992	NA	NA	NA	4.207
Sky	2017-04-08 15:43:00	Mountain	yes	0.981	NA	NA	NA	4.227
Sky	2017-04-08 16:13:00	Mountain	yes	0.992	NA	NA	NA	4.247
Sky	2017-04-08 16:43:00	Mountain	yes	0.96	NA	NA	NA	4.166
Sky	2017-04-08 17:13:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-08 17:43:00	Mountain	yes	0.949	NA	NA	NA	4.186
Sky	2017-04-08 18:13:00	Mountain	yes	0.97	NA	NA	NA	4.207
Sky	2017-04-08 18:43:00	Mountain	yes	0.96	NA	NA	NA	4.227
Sky	2017-04-08 19:13:00	Mountain	yes	0.949	NA	NA	NA	4.217
Sky	2017-04-08 19:43:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-08 20:13:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-08 20:43:00	Mountain	yes	0.949	NA	NA	NA	4.227
Sky	2017-04-08 21:13:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-08 21:43:00	Mountain	yes	0.927	NA	NA	NA	4.227
Sky	2017-04-08 22:13:00	Mountain	yes	0.905	NA	NA	NA	4.186
Sky	2017-04-08 22:43:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-08 23:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-08 23:43:00	Mountain	yes	0.949	NA	NA	NA	4.176
Sky	2017-04-09 00:13:00	Mountain	yes	0.949	NA	NA	NA	4.207
Sky	2017-04-09 00:43:00	Mountain	yes	0.905	NA	NA	NA	4.237
Sky	2017-04-09 01:13:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-09 01:43:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-09 02:13:00	Mountain	yes	0.916	NA	NA	NA	4.227
Sky	2017-04-09 02:43:00	Mountain	yes	0.938	NA	NA	NA	4.156
Sky	2017-04-09 03:13:00	Mountain	yes	0.949	NA	NA	NA	4.207
Sky	2017-04-09 03:43:00	Mountain	yes	0.905	NA	NA	NA	4.217
Sky	2017-04-09 04:13:00	Mountain	yes	0.916	NA	NA	NA	4.186
Sky	2017-04-09 04:43:00	Mountain	yes	0.905	NA	NA	NA	4.217
Sky	2017-04-09 05:13:00	Mountain	yes	0.916	NA	NA	NA	4.207
Sky	2017-04-09 05:43:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-09 06:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-09 06:43:00	Mountain	yes	0.927	NA	NA	NA	4.237
Sky	2017-04-09 07:13:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-09 07:43:00	Mountain	yes	0.905	NA	NA	NA	4.166
Sky	2017-04-09 08:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-09 08:43:00	Mountain	yes	0.905	NA	NA	NA	4.166
Sky	2017-04-09 09:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-09 09:43:00	Mountain	yes	0.895	NA	NA	NA	4.227
Sky	2017-04-09 10:13:00	Mountain	yes	0.905	NA	NA	NA	4.227
Sky	2017-04-09 10:43:00	Mountain	yes	0.916	NA	NA	NA	4.207
Sky	2017-04-09 11:13:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-09 11:43:00	Mountain	yes	0.938	NA	NA	NA	4.207
Sky	2017-04-09 12:13:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-09 12:43:00	Mountain	yes	0.938	NA	NA	NA	4.176
Sky	2017-04-09 13:13:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-09 13:43:00	Mountain	yes	0.938	NA	NA	NA	4.207
Sky	2017-04-09 14:13:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-09 14:43:00	Mountain	yes	0.949	NA	NA	NA	4.227
Sky	2017-04-09 15:13:00	Mountain	yes	0.96	NA	NA	NA	4.197
Sky	2017-04-09 15:43:00	Mountain	yes	0.938	NA	NA	NA	4.207
Sky	2017-04-09 16:13:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-09 16:43:00	Mountain	yes	0.949	NA	NA	NA	4.197
Sky	2017-04-09 17:13:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-09 17:43:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-09 18:13:00	Mountain	yes	0.949	NA	NA	NA	4.227
Sky	2017-04-09 18:43:00	Mountain	yes	0.949	NA	NA	NA	4.197
Sky	2017-04-09 19:13:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-09 19:43:00	Mountain	yes	0.927	NA	NA	NA	4.197
Sky	2017-04-09 20:13:00	Mountain	yes	0.916	NA	NA	NA	4.207
Sky	2017-04-09 20:43:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-09 21:13:00	Mountain	yes	0.927	NA	NA	NA	4.176
Sky	2017-04-09 21:43:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-09 22:13:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-09 22:43:00	Mountain	yes	0.895	NA	NA	NA	4.197
Sky	2017-04-09 23:13:00	Mountain	yes	0.905	NA	NA	NA	4.197
Sky	2017-04-09 23:43:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-10 00:13:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-10 00:43:00	Mountain	yes	0.895	NA	NA	NA	4.176
Sky	2017-04-10 01:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-10 01:43:00	Mountain	yes	0.916	NA	NA	NA	4.207
Sky	2017-04-10 02:13:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-10 02:43:00	Mountain	yes	0.938	NA	NA	NA	4.186
Sky	2017-04-10 03:13:00	Mountain	yes	0.905	NA	NA	NA	4.207
Sky	2017-04-10 03:43:00	Mountain	yes	0.873	NA	NA	NA	4.197
Sky	2017-04-10 04:13:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-10 04:43:00	Mountain	yes	0.884	NA	NA	NA	4.186
Sky	2017-04-10 05:13:00	Mountain	yes	0.873	NA	NA	NA	4.237
Sky	2017-04-10 05:43:00	Mountain	yes	0.895	NA	NA	NA	4.227
Sky	2017-04-10 06:13:00	Mountain	yes	0.873	NA	NA	NA	4.237
Sky	2017-04-10 06:43:00	Mountain	yes	0.873	NA	NA	NA	4.207
Sky	2017-04-10 07:13:00	Mountain	yes	0.851	NA	NA	NA	4.207
Sky	2017-04-10 07:43:00	Mountain	yes	0.862	NA	NA	NA	4.227
Sky	2017-04-10 08:13:00	Mountain	yes	0.862	NA	NA	NA	4.197
Sky	2017-04-10 08:43:00	Mountain	yes	0.841	NA	NA	NA	4.217
Sky	2017-04-10 09:13:00	Mountain	yes	0.895	NA	NA	NA	4.197
Sky	2017-04-10 09:43:00	Mountain	yes	0.905	NA	NA	NA	4.176
Sky	2017-04-10 10:13:00	Mountain	yes	0.905	NA	NA	NA	4.186
Sky	2017-04-10 10:43:00	Mountain	yes	0.916	NA	NA	NA	4.197
Sky	2017-04-10 11:13:00	Mountain	yes	0.927	NA	NA	NA	4.227
Sky	2017-04-10 11:43:00	Mountain	yes	0.927	NA	NA	NA	4.227
Sky	2017-04-10 12:13:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-10 12:43:00	Mountain	yes	0.938	NA	NA	NA	4.227
Sky	2017-04-10 13:13:00	Mountain	yes	0.96	NA	NA	NA	4.207
Sky	2017-04-10 13:43:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-10 14:13:00	Mountain	yes	0.96	NA	NA	NA	4.217
Sky	2017-04-10 14:43:00	Mountain	yes	0.949	NA	NA	NA	4.197
Sky	2017-04-10 15:13:00	Mountain	yes	0.927	NA	NA	NA	4.217
Sky	2017-04-10 15:43:00	Mountain	yes	0.916	NA	NA	NA	4.227
Sky	2017-04-10 16:13:00	Mountain	yes	0.949	NA	NA	NA	4.217
Sky	2017-04-10 16:43:00	Mountain	yes	0.851	NA	NA	NA	4.217
Sky	2017-04-10 17:13:00	Mountain	yes	0.873	NA	NA	NA	4.207
Sky	2017-04-10 17:43:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-10 18:13:00	Mountain	yes	0.895	NA	NA	NA	4.217
Sky	2017-04-10 18:43:00	Mountain	yes	0.895	NA	NA	NA	4.227
Sky	2017-04-10 19:13:00	Mountain	yes	0.884	NA	NA	NA	4.197
Sky	2017-04-10 19:43:00	Mountain	yes	0.873	NA	NA	NA	4.237
Sky	2017-04-10 20:13:00	Mountain	yes	0.895	NA	NA	NA	4.217
Sky	2017-04-10 20:43:00	Mountain	yes	0.851	NA	NA	NA	4.207
Sky	2017-04-10 21:13:00	Mountain	yes	0.862	NA	NA	NA	4.197
Sky	2017-04-10 21:43:00	Mountain	yes	0.851	NA	NA	NA	4.197
Sky	2017-04-10 22:13:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-10 22:43:00	Mountain	yes	0.862	NA	NA	NA	4.186
Sky	2017-04-10 23:13:00	Mountain	yes	0.873	NA	NA	NA	4.237
Sky	2017-04-10 23:43:00	Mountain	yes	0.862	NA	NA	NA	4.217
Sky	2017-04-11 00:13:00	Mountain	yes	0.841	NA	NA	NA	4.186
Sky	2017-04-11 00:43:00	Mountain	yes	0.841	NA	NA	NA	4.227
Sky	2017-04-11 01:13:00	Mountain	yes	0.83	NA	NA	NA	4.247
Sky	2017-04-11 01:43:00	Mountain	yes	0.862	NA	NA	NA	4.207
Sky	2017-04-11 02:13:00	Mountain	yes	0.851	NA	NA	NA	4.227
Sky	2017-04-11 02:43:00	Mountain	yes	0.83	NA	NA	NA	4.227
Sky	2017-04-11 03:13:00	Mountain	yes	0.841	NA	NA	NA	4.207
Sky	2017-04-11 03:43:00	Mountain	yes	0.851	NA	NA	NA	4.227
Sky	2017-04-11 04:13:00	Mountain	yes	0.765	NA	NA	NA	4.217
Sky	2017-04-11 04:43:00	Mountain	yes	0.851	NA	NA	NA	4.217
Sky	2017-04-11 05:13:00	Mountain	yes	0.862	NA	NA	NA	4.217
Sky	2017-04-11 05:43:00	Mountain	yes	0.841	NA	NA	NA	4.197
Sky	2017-04-11 06:13:00	Mountain	yes	0.841	NA	NA	NA	4.227
Sky	2017-04-11 06:43:00	Mountain	yes	0.841	NA	NA	NA	4.217
Sky	2017-04-11 07:13:00	Mountain	yes	0.851	NA	NA	NA	4.217
Sky	2017-04-11 07:43:00	Mountain	yes	0.841	NA	NA	NA	4.207
Sky	2017-04-11 08:13:00	Mountain	yes	0.862	NA	NA	NA	4.207
Sky	2017-04-11 08:43:00	Mountain	yes	0.819	NA	NA	NA	4.227
Sky	2017-04-11 09:13:00	Mountain	yes	0.819	NA	NA	NA	4.217
Sky	2017-04-11 09:43:00	Mountain	yes	0.895	NA	NA	NA	4.217
Sky	2017-04-11 10:13:00	Mountain	yes	0.895	NA	NA	NA	4.217
Sky	2017-04-11 10:43:00	Mountain	yes	0.884	NA	NA	NA	4.217
Sky	2017-04-11 11:13:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-11 11:43:00	Mountain	yes	0.927	NA	NA	NA	4.207
Sky	2017-04-11 12:13:00	Mountain	yes	0.97	NA	NA	NA	4.217
Sky	2017-04-11 12:43:00	Mountain	yes	0.938	NA	NA	NA	4.217
Sky	2017-04-11 13:13:00	Mountain	yes	0.927	NA	NA	NA	4.227
Sky	2017-04-11 13:43:00	Mountain	yes	0.96	NA	NA	NA	4.197
Sky	2017-04-11 14:13:00	Mountain	yes	0.873	NA	NA	NA	4.227
Sky	2017-04-11 14:43:00	Mountain	yes	0.905	NA	NA	NA	4.237
Sky	2017-04-11 15:13:00	Mountain	yes	0.916	NA	NA	NA	4.227
Sky	2017-04-11 15:43:00	Mountain	yes	0.884	NA	NA	NA	4.227
Sky	2017-04-11 16:13:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-11 16:43:00	Mountain	yes	0.884	NA	NA	NA	4.227
Sky	2017-04-11 17:13:00	Mountain	yes	0.873	NA	NA	NA	4.237
Sky	2017-04-11 17:43:00	Mountain	yes	0.873	NA	NA	NA	4.227
Sky	2017-04-11 18:13:00	Mountain	yes	0.873	NA	NA	NA	4.197
Sky	2017-04-11 18:43:00	Mountain	yes	0.862	NA	NA	NA	4.227
Sky	2017-04-11 19:13:00	Mountain	yes	0.851	NA	NA	NA	4.207
Sky	2017-04-11 19:43:00	Mountain	yes	0.851	NA	NA	NA	4.227
Sky	2017-04-11 20:13:00	Mountain	yes	0.862	NA	NA	NA	4.207
Sky	2017-04-11 20:43:00	Mountain	yes	0.841	NA	NA	NA	4.237
Sky	2017-04-11 21:13:00	Mountain	yes	0.808	NA	NA	NA	4.197
Sky	2017-04-11 21:43:00	Mountain	yes	0.841	NA	NA	NA	4.197
Sky	2017-04-11 22:13:00	Mountain	yes	0.862	NA	NA	NA	4.227
Sky	2017-04-11 22:43:00	Mountain	yes	0.819	NA	NA	NA	4.207
Sky	2017-04-11 23:13:00	Mountain	yes	0.83	NA	NA	NA	4.207
Sky	2017-04-11 23:43:00	Mountain	yes	0.851	NA	NA	NA	4.186
Sky	2017-04-12 00:13:00	Mountain	yes	0.841	NA	NA	NA	4.247
Sky	2017-04-12 00:43:00	Mountain	yes	0.83	NA	NA	NA	4.217
Sky	2017-04-12 01:13:00	Mountain	yes	0.83	NA	NA	NA	4.217
Sky	2017-04-12 01:43:00	Mountain	yes	0.83	NA	NA	NA	4.217
Sky	2017-04-12 02:13:00	Mountain	yes	0.808	NA	NA	NA	4.197
Sky	2017-04-12 02:43:00	Mountain	yes	0.819	NA	NA	NA	4.247
Sky	2017-04-12 03:13:00	Mountain	yes	0.819	NA	NA	NA	4.217
Sky	2017-04-12 03:43:00	Mountain	yes	0.797	NA	NA	NA	4.176
Sky	2017-04-12 04:13:00	Mountain	yes	0.797	NA	NA	NA	4.207
Sky	2017-04-12 04:43:00	Mountain	yes	0.819	NA	NA	NA	4.166
Sky	2017-04-12 05:13:00	Mountain	yes	0.808	NA	NA	NA	4.217
Sky	2017-04-12 05:43:00	Mountain	yes	0.775	NA	NA	NA	4.207
Sky	2017-04-12 06:13:00	Mountain	yes	0.808	NA	NA	NA	4.207
Sky	2017-04-12 06:43:00	Mountain	yes	0.808	NA	NA	NA	4.197
Sky	2017-04-12 07:13:00	Mountain	yes	0.83	NA	NA	NA	4.217
Sky	2017-04-12 07:43:00	Mountain	yes	0.83	NA	NA	NA	4.186
Sky	2017-04-12 08:13:00	Mountain	yes	0.841	NA	NA	NA	4.237
Sky	2017-04-12 08:43:00	Mountain	yes	0.83	NA	NA	NA	4.207
Sky	2017-04-12 09:13:00	Mountain	yes	0.786	NA	NA	NA	4.217
Sky	2017-04-12 09:43:00	Mountain	yes	0.841	NA	NA	NA	4.227
Sky	2017-04-12 10:13:00	Mountain	yes	0.873	NA	NA	NA	4.217
Sky	2017-04-12 10:43:00	Mountain	yes	0.884	NA	NA	NA	4.217
Sky	2017-04-12 11:13:00	Mountain	yes	0.884	NA	NA	NA	4.207
Sky	2017-04-12 11:43:00	Mountain	yes	0.895	NA	NA	NA	4.207
Sky	2017-04-12 12:13:00	Mountain	yes	0.927	NA	NA	NA	4.237
Sky	2017-04-12 12:43:00	Mountain	yes	0.938	NA	NA	NA	4.227
Sky	2017-04-12 13:13:00	Mountain	yes	0.96	NA	NA	NA	4.227
Sky	2017-04-12 13:43:00	Mountain	yes	1.003	NA	NA	NA	4.227
Sky	2017-04-12 14:13:00	Mountain	yes	0.992	NA	NA	NA	4.267
Sky	2017-04-12 14:43:00	Mountain	yes	1.003	NA	NA	NA	4.227
Sky	2017-04-12 15:13:00	Mountain	yes	0.981	NA	NA	NA	4.227
Sky	2017-04-12 15:43:00	Mountain	yes	1.003	NA	NA	NA	4.247
