lakeID	dateTime	localTZ	daylightSavings	wtr0.5	wtr4.5
Loch	2017-05-06 02:39:00	Mountain	yes	4.018	4.095
Loch	2017-05-06 03:09:00	Mountain	yes	4.091	4.227
Loch	2017-05-06 03:39:00	Mountain	yes	4.175	4.186
Loch	2017-05-06 04:09:00	Mountain	yes	4.259	4.196
Loch	2017-05-06 04:39:00	Mountain	yes	4.217	4.075
Loch	2017-05-06 05:09:00	Mountain	yes	4.217	4.065
Loch	2017-05-06 05:39:00	Mountain	yes	4.29	4.125
Loch	2017-05-06 06:09:00	Mountain	yes	4.311	4.115
Loch	2017-05-06 06:39:00	Mountain	yes	4.269	4.125
Loch	2017-05-06 07:09:00	Mountain	yes	4.238	4.085
Loch	2017-05-06 07:39:00	Mountain	yes	4.227	4.034
Loch	2017-05-06 08:09:00	Mountain	yes	4.259	3.993
Loch	2017-05-06 08:39:00	Mountain	yes	4.311	3.943
Loch	2017-05-06 09:09:00	Mountain	yes	4.342	3.983
Loch	2017-05-06 09:39:00	Mountain	yes	4.415	3.983
Loch	2017-05-06 10:09:00	Mountain	yes	4.363	4.014
Loch	2017-05-06 10:39:00	Mountain	yes	4.436	4.004
Loch	2017-05-06 11:09:00	Mountain	yes	4.436	3.993
Loch	2017-05-06 11:39:00	Mountain	yes	4.384	4.014
Loch	2017-05-06 12:09:00	Mountain	yes	4.363	4.014
Loch	2017-05-06 12:39:00	Mountain	yes	4.29	4.014
Loch	2017-05-06 13:09:00	Mountain	yes	4.238	4.014
Loch	2017-05-06 13:39:00	Mountain	yes	4.196	3.963
Loch	2017-05-06 14:09:00	Mountain	yes	4.28	3.973
Loch	2017-05-06 14:39:00	Mountain	yes	4.353	3.943
Loch	2017-05-06 15:09:00	Mountain	yes	4.612	3.983
Loch	2017-05-06 15:39:00	Mountain	yes	4.706	3.993
Loch	2017-05-06 16:09:00	Mountain	yes	4.737	4.004
Loch	2017-05-06 16:39:00	Mountain	yes	4.757	3.963
Loch	2017-05-06 17:09:00	Mountain	yes	4.726	3.912
Loch	2017-05-06 17:39:00	Mountain	yes	4.633	3.943
Loch	2017-05-06 18:09:00	Mountain	yes	4.654	3.993
Loch	2017-05-06 18:39:00	Mountain	yes	4.623	3.993
Loch	2017-05-06 19:09:00	Mountain	yes	4.623	3.973
Loch	2017-05-06 19:39:00	Mountain	yes	4.602	3.983
Loch	2017-05-06 20:09:00	Mountain	yes	4.602	4.004
Loch	2017-05-06 20:39:00	Mountain	yes	4.561	4.014
Loch	2017-05-06 21:09:00	Mountain	yes	4.592	3.993
Loch	2017-05-06 21:39:00	Mountain	yes	4.561	3.953
Loch	2017-05-06 22:09:00	Mountain	yes	4.55	4.004
Loch	2017-05-06 22:39:00	Mountain	yes	4.519	3.993
Loch	2017-05-06 23:09:00	Mountain	yes	4.519	4.004
Loch	2017-05-06 23:39:00	Mountain	yes	4.509	4.065
Loch	2017-05-07 00:09:00	Mountain	yes	4.446	4.024
Loch	2017-05-07 00:39:00	Mountain	yes	4.394	4.034
Loch	2017-05-07 01:09:00	Mountain	yes	4.415	4.105
Loch	2017-05-07 01:39:00	Mountain	yes	4.353	4.186
Loch	2017-05-07 02:09:00	Mountain	yes	4.415	4.267
Loch	2017-05-07 02:39:00	Mountain	yes	4.457	4.075
Loch	2017-05-07 03:09:00	Mountain	yes	4.436	3.983
Loch	2017-05-07 03:39:00	Mountain	yes	4.405	4.186
Loch	2017-05-07 04:09:00	Mountain	yes	4.384	4.267
Loch	2017-05-07 04:39:00	Mountain	yes	4.29	4.288
Loch	2017-05-07 05:09:00	Mountain	yes	4.175	4.267
Loch	2017-05-07 05:39:00	Mountain	yes	4.102	4.217
Loch	2017-05-07 06:09:00	Mountain	yes	4.039	4.207
Loch	2017-05-07 06:39:00	Mountain	yes	4.144	4.136
Loch	2017-05-07 07:09:00	Mountain	yes	4.206	4.156
Loch	2017-05-07 07:39:00	Mountain	yes	4.196	4.105
Loch	2017-05-07 08:09:00	Mountain	yes	4.206	4.115
Loch	2017-05-07 08:39:00	Mountain	yes	4.227	4.115
Loch	2017-05-07 09:09:00	Mountain	yes	4.175	4.085
Loch	2017-05-07 09:39:00	Mountain	yes	4.206	4.085
Loch	2017-05-07 10:09:00	Mountain	yes	4.165	4.085
Loch	2017-05-07 10:39:00	Mountain	yes	4.217	4.054
Loch	2017-05-07 11:09:00	Mountain	yes	4.165	4.044
Loch	2017-05-07 11:39:00	Mountain	yes	4.144	4.065
Loch	2017-05-07 12:09:00	Mountain	yes	4.154	4.004
Loch	2017-05-07 12:39:00	Mountain	yes	4.165	4.044
Loch	2017-05-07 13:09:00	Mountain	yes	4.206	4.065
Loch	2017-05-07 13:39:00	Mountain	yes	4.269	4.085
Loch	2017-05-07 14:09:00	Mountain	yes	4.332	4.085
Loch	2017-05-07 14:39:00	Mountain	yes	4.363	4.075
Loch	2017-05-07 15:09:00	Mountain	yes	4.457	4.054
Loch	2017-05-07 15:39:00	Mountain	yes	4.623	4.024
Loch	2017-05-07 16:09:00	Mountain	yes	4.561	4.004
Loch	2017-05-07 16:39:00	Mountain	yes	4.633	4.054
Loch	2017-05-07 17:09:00	Mountain	yes	4.654	4.054
Loch	2017-05-07 17:39:00	Mountain	yes	4.602	4.085
Loch	2017-05-07 18:09:00	Mountain	yes	4.654	4.065
Loch	2017-05-07 18:39:00	Mountain	yes	4.633	4.095
Loch	2017-05-07 19:09:00	Mountain	yes	4.498	4.014
Loch	2017-05-07 19:39:00	Mountain	yes	4.529	4.054
Loch	2017-05-07 20:09:00	Mountain	yes	4.571	4.044
Loch	2017-05-07 20:39:00	Mountain	yes	4.498	4.034
Loch	2017-05-07 21:09:00	Mountain	yes	4.478	4.085
Loch	2017-05-07 21:39:00	Mountain	yes	4.133	4.065
Loch	2017-05-07 22:09:00	Mountain	yes	3.976	4.156
Loch	2017-05-07 22:39:00	Mountain	yes	3.997	4.186
Loch	2017-05-07 23:09:00	Mountain	yes	4.049	4.176
Loch	2017-05-07 23:39:00	Mountain	yes	4.123	4.176
Loch	2017-05-08 00:09:00	Mountain	yes	4.154	4.125
Loch	2017-05-08 00:39:00	Mountain	yes	4.144	4.136
Loch	2017-05-08 01:09:00	Mountain	yes	4.196	4.125
Loch	2017-05-08 01:39:00	Mountain	yes	4.217	4.136
Loch	2017-05-08 02:09:00	Mountain	yes	4.196	4.156
Loch	2017-05-08 02:39:00	Mountain	yes	4.248	4.115
Loch	2017-05-08 03:09:00	Mountain	yes	4.238	4.105
Loch	2017-05-08 03:39:00	Mountain	yes	4.248	4.095
Loch	2017-05-08 04:09:00	Mountain	yes	4.28	4.105
Loch	2017-05-08 04:39:00	Mountain	yes	4.227	4.095
Loch	2017-05-08 05:09:00	Mountain	yes	4.259	4.095
Loch	2017-05-08 05:39:00	Mountain	yes	4.206	4.085
Loch	2017-05-08 06:09:00	Mountain	yes	4.206	4.054
Loch	2017-05-08 06:39:00	Mountain	yes	4.133	4.054
Loch	2017-05-08 07:09:00	Mountain	yes	4.102	4.085
Loch	2017-05-08 07:39:00	Mountain	yes	4.081	4.054
Loch	2017-05-08 08:09:00	Mountain	yes	4.07	4.075
Loch	2017-05-08 08:39:00	Mountain	yes	4.102	4.075
Loch	2017-05-08 09:09:00	Mountain	yes	4.102	4.125
Loch	2017-05-08 09:39:00	Mountain	yes	4.018	4.105
Loch	2017-05-08 10:09:00	Mountain	yes	4.07	4.095
Loch	2017-05-08 10:39:00	Mountain	yes	4.049	4.095
Loch	2017-05-08 11:09:00	Mountain	yes	4.102	4.075
Loch	2017-05-08 11:39:00	Mountain	yes	4.144	4.054
Loch	2017-05-08 12:09:00	Mountain	yes	4.123	4.065
Loch	2017-05-08 12:39:00	Mountain	yes	4.186	4.065
Loch	2017-05-08 13:09:00	Mountain	yes	4.112	4.034
Loch	2017-05-08 13:39:00	Mountain	yes	4.196	4.044
Loch	2017-05-08 14:09:00	Mountain	yes	4.165	4.095
Loch	2017-05-08 14:39:00	Mountain	yes	4.091	4.054
Loch	2017-05-08 15:09:00	Mountain	yes	4.112	4.085
Loch	2017-05-08 15:39:00	Mountain	yes	4.154	4.065
Loch	2017-05-08 16:09:00	Mountain	yes	4.269	4.065
Loch	2017-05-08 16:39:00	Mountain	yes	4.695	4.095
Loch	2017-05-08 17:09:00	Mountain	yes	4.737	4.065
Loch	2017-05-08 17:39:00	Mountain	yes	4.757	4.054
Loch	2017-05-08 18:09:00	Mountain	yes	4.757	4.075
Loch	2017-05-08 18:39:00	Mountain	yes	4.654	4.085
Loch	2017-05-08 19:09:00	Mountain	yes	4.623	4.085
Loch	2017-05-08 19:39:00	Mountain	yes	4.238	4.085
Loch	2017-05-08 20:09:00	Mountain	yes	4.112	4.065
Loch	2017-05-08 20:39:00	Mountain	yes	4.123	4.085
Loch	2017-05-08 21:09:00	Mountain	yes	4.07	4.105
Loch	2017-05-08 21:39:00	Mountain	yes	4.081	4.136
Loch	2017-05-08 22:09:00	Mountain	yes	4.196	4.146
Loch	2017-05-08 22:39:00	Mountain	yes	4.165	4.176
Loch	2017-05-08 23:09:00	Mountain	yes	4.227	4.176
Loch	2017-05-08 23:39:00	Mountain	yes	4.259	4.156
Loch	2017-05-09 00:09:00	Mountain	yes	4.301	4.156
Loch	2017-05-09 00:39:00	Mountain	yes	4.311	4.136
Loch	2017-05-09 01:09:00	Mountain	yes	4.342	4.146
Loch	2017-05-09 01:39:00	Mountain	yes	4.353	4.115
Loch	2017-05-09 02:09:00	Mountain	yes	4.321	4.156
Loch	2017-05-09 02:39:00	Mountain	yes	4.196	4.115
Loch	2017-05-09 03:09:00	Mountain	yes	4.102	4.085
Loch	2017-05-09 03:39:00	Mountain	yes	4.123	4.115
Loch	2017-05-09 04:09:00	Mountain	yes	4.144	4.166
Loch	2017-05-09 04:39:00	Mountain	yes	4.133	4.085
Loch	2017-05-09 05:09:00	Mountain	yes	4.144	4.075
Loch	2017-05-09 05:39:00	Mountain	yes	4.06	4.054
Loch	2017-05-09 06:09:00	Mountain	yes	4.049	4.065
Loch	2017-05-09 06:39:00	Mountain	yes	4.007	4.065
Loch	2017-05-09 07:09:00	Mountain	yes	4.028	4.044
Loch	2017-05-09 07:39:00	Mountain	yes	4.018	4.085
Loch	2017-05-09 08:09:00	Mountain	yes	3.997	4.085
Loch	2017-05-09 08:39:00	Mountain	yes	3.986	4.115
Loch	2017-05-09 09:09:00	Mountain	yes	3.944	4.115
Loch	2017-05-09 09:39:00	Mountain	yes	3.986	4.115
Loch	2017-05-09 10:09:00	Mountain	yes	4.018	4.105
Loch	2017-05-09 10:39:00	Mountain	yes	4.06	4.156
Loch	2017-05-09 11:09:00	Mountain	yes	4.081	4.166
Loch	2017-05-09 11:39:00	Mountain	yes	4.102	4.186
Loch	2017-05-09 12:09:00	Mountain	yes	4.144	4.176
Loch	2017-05-09 12:39:00	Mountain	yes	4.175	4.156
Loch	2017-05-09 13:09:00	Mountain	yes	4.175	4.146
Loch	2017-05-09 13:39:00	Mountain	yes	4.165	4.176
Loch	2017-05-09 14:09:00	Mountain	yes	4.529	4.146
Loch	2017-05-09 14:39:00	Mountain	yes	4.633	4.166
Loch	2017-05-09 15:09:00	Mountain	yes	4.529	4.166
Loch	2017-05-09 15:39:00	Mountain	yes	4.561	4.115
Loch	2017-05-09 16:09:00	Mountain	yes	4.426	4.156
Loch	2017-05-09 16:39:00	Mountain	yes	4.436	4.115
Loch	2017-05-09 17:09:00	Mountain	yes	4.478	4.136
Loch	2017-05-09 17:39:00	Mountain	yes	4.55	4.125
Loch	2017-05-09 18:09:00	Mountain	yes	4.592	4.095
Loch	2017-05-09 18:39:00	Mountain	yes	4.519	4.065
Loch	2017-05-09 19:09:00	Mountain	yes	4.55	4.136
Loch	2017-05-09 19:39:00	Mountain	yes	4.55	4.095
Loch	2017-05-09 20:09:00	Mountain	yes	4.478	4.196
Loch	2017-05-09 20:39:00	Mountain	yes	4.405	4.207
Loch	2017-05-09 21:09:00	Mountain	yes	4.374	4.257
Loch	2017-05-09 21:39:00	Mountain	yes	4.259	4.227
Loch	2017-05-09 22:09:00	Mountain	yes	4.259	4.247
Loch	2017-05-09 22:39:00	Mountain	yes	4.321	4.217
Loch	2017-05-09 23:09:00	Mountain	yes	4.342	4.166
Loch	2017-05-09 23:39:00	Mountain	yes	4.405	4.156
Loch	2017-05-10 00:09:00	Mountain	yes	4.405	4.136
Loch	2017-05-10 00:39:00	Mountain	yes	4.206	4.146
Loch	2017-05-10 01:09:00	Mountain	yes	4.06	4.136
Loch	2017-05-10 01:39:00	Mountain	yes	4.112	4.115
Loch	2017-05-10 02:09:00	Mountain	yes	4.175	4.136
Loch	2017-05-10 02:39:00	Mountain	yes	4.102	4.146
Loch	2017-05-10 03:09:00	Mountain	yes	4.175	4.095
Loch	2017-05-10 03:39:00	Mountain	yes	4.165	4.105
Loch	2017-05-10 04:09:00	Mountain	yes	4.144	4.105
Loch	2017-05-10 04:39:00	Mountain	yes	4.144	4.115
Loch	2017-05-10 05:09:00	Mountain	yes	4.217	4.125
Loch	2017-05-10 05:39:00	Mountain	yes	4.248	4.176
Loch	2017-05-10 06:09:00	Mountain	yes	4.248	4.176
Loch	2017-05-10 06:39:00	Mountain	yes	4.102	4.166
Loch	2017-05-10 07:09:00	Mountain	yes	4.07	4.196
Loch	2017-05-10 07:39:00	Mountain	yes	4.06	4.176
Loch	2017-05-10 08:09:00	Mountain	yes	4.039	4.166
Loch	2017-05-10 08:39:00	Mountain	yes	4.007	4.156
Loch	2017-05-10 09:09:00	Mountain	yes	3.934	4.146
Loch	2017-05-10 09:39:00	Mountain	yes	3.965	4.105
Loch	2017-05-10 10:09:00	Mountain	yes	4.018	4.166
Loch	2017-05-10 10:39:00	Mountain	yes	4.028	4.186
Loch	2017-05-10 11:09:00	Mountain	yes	4.102	4.176
Loch	2017-05-10 11:39:00	Mountain	yes	4.007	4.207
Loch	2017-05-10 12:09:00	Mountain	yes	3.923	4.166
Loch	2017-05-10 12:39:00	Mountain	yes	3.817	4.207
Loch	2017-05-10 13:09:00	Mountain	yes	3.701	4.176
Loch	2017-05-10 13:39:00	Mountain	yes	3.743	4.156
Loch	2017-05-10 14:09:00	Mountain	yes	3.912	4.136
Loch	2017-05-10 14:39:00	Mountain	yes	4.06	4.156
Loch	2017-05-10 15:09:00	Mountain	yes	4.123	4.146
Loch	2017-05-10 15:39:00	Mountain	yes	4.206	4.146
Loch	2017-05-10 16:09:00	Mountain	yes	4.039	4.166
Loch	2017-05-10 16:39:00	Mountain	yes	3.923	4.146
Loch	2017-05-10 17:09:00	Mountain	yes	3.912	4.156
Loch	2017-05-10 17:39:00	Mountain	yes	3.912	4.176
Loch	2017-05-10 18:09:00	Mountain	yes	3.86	4.156
Loch	2017-05-10 18:39:00	Mountain	yes	3.87	4.146
Loch	2017-05-10 19:09:00	Mountain	yes	3.902	4.136
Loch	2017-05-10 19:39:00	Mountain	yes	3.944	4.196
Loch	2017-05-10 20:09:00	Mountain	yes	3.965	4.166
Loch	2017-05-10 20:39:00	Mountain	yes	3.934	4.176
Loch	2017-05-10 21:09:00	Mountain	yes	3.944	4.176
Loch	2017-05-10 21:39:00	Mountain	yes	3.912	4.146
Loch	2017-05-10 22:09:00	Mountain	yes	3.86	4.176
Loch	2017-05-10 22:39:00	Mountain	yes	3.86	4.166
Loch	2017-05-10 23:09:00	Mountain	yes	3.86	4.176
Loch	2017-05-10 23:39:00	Mountain	yes	3.839	4.156
Loch	2017-05-11 00:09:00	Mountain	yes	3.849	4.176
Loch	2017-05-11 00:39:00	Mountain	yes	3.891	4.176
Loch	2017-05-11 01:09:00	Mountain	yes	3.881	4.176
Loch	2017-05-11 01:39:00	Mountain	yes	3.902	4.166
Loch	2017-05-11 02:09:00	Mountain	yes	3.912	4.166
Loch	2017-05-11 02:39:00	Mountain	yes	3.912	4.186
Loch	2017-05-11 03:09:00	Mountain	yes	3.923	4.156
Loch	2017-05-11 03:39:00	Mountain	yes	3.955	4.176
Loch	2017-05-11 04:09:00	Mountain	yes	3.934	4.156
Loch	2017-05-11 04:39:00	Mountain	yes	3.944	4.166
Loch	2017-05-11 05:09:00	Mountain	yes	3.944	4.125
Loch	2017-05-11 05:39:00	Mountain	yes	3.955	4.146
Loch	2017-05-11 06:09:00	Mountain	yes	3.955	4.136
Loch	2017-05-11 06:39:00	Mountain	yes	3.997	4.115
Loch	2017-05-11 07:09:00	Mountain	yes	3.955	4.146
Loch	2017-05-11 07:39:00	Mountain	yes	3.986	4.136
Loch	2017-05-11 08:09:00	Mountain	yes	3.976	4.166
Loch	2017-05-11 08:39:00	Mountain	yes	3.997	4.146
Loch	2017-05-11 09:09:00	Mountain	yes	3.986	4.176
Loch	2017-05-11 09:39:00	Mountain	yes	3.986	4.196
Loch	2017-05-11 10:09:00	Mountain	yes	3.976	4.196
Loch	2017-05-11 10:39:00	Mountain	yes	3.976	4.186
Loch	2017-05-11 11:09:00	Mountain	yes	4.039	4.196
Loch	2017-05-11 11:39:00	Mountain	yes	4.07	4.207
Loch	2017-05-11 12:09:00	Mountain	yes	4.091	4.196
Loch	2017-05-11 12:39:00	Mountain	yes	4.123	4.186
Loch	2017-05-11 13:09:00	Mountain	yes	4.112	4.186
Loch	2017-05-11 13:39:00	Mountain	yes	4.196	4.156
Loch	2017-05-11 14:09:00	Mountain	yes	4.259	4.136
Loch	2017-05-11 14:39:00	Mountain	yes	4.342	4.146
Loch	2017-05-11 15:09:00	Mountain	yes	4.706	4.136
Loch	2017-05-11 15:39:00	Mountain	yes	4.747	4.125
Loch	2017-05-11 16:09:00	Mountain	yes	4.654	4.166
Loch	2017-05-11 16:39:00	Mountain	yes	4.706	4.136
Loch	2017-05-11 17:09:00	Mountain	yes	4.757	4.115
Loch	2017-05-11 17:39:00	Mountain	yes	4.768	4.105
Loch	2017-05-11 18:09:00	Mountain	yes	4.716	4.156
Loch	2017-05-11 18:39:00	Mountain	yes	4.675	4.146
Loch	2017-05-11 19:09:00	Mountain	yes	4.664	4.166
Loch	2017-05-11 19:39:00	Mountain	yes	4.623	4.176
Loch	2017-05-11 20:09:00	Mountain	yes	4.675	4.176
Loch	2017-05-11 20:39:00	Mountain	yes	4.633	4.136
Loch	2017-05-11 21:09:00	Mountain	yes	4.54	4.095
Loch	2017-05-11 21:39:00	Mountain	yes	4.55	4.075
Loch	2017-05-11 22:09:00	Mountain	yes	4.55	4.034
Loch	2017-05-11 22:39:00	Mountain	yes	4.498	4.054
Loch	2017-05-11 23:09:00	Mountain	yes	4.488	4.034
Loch	2017-05-11 23:39:00	Mountain	yes	4.498	4.136
Loch	2017-05-12 00:09:00	Mountain	yes	4.509	4.125
Loch	2017-05-12 00:39:00	Mountain	yes	4.509	4.166
Loch	2017-05-12 01:09:00	Mountain	yes	4.498	4.267
Loch	2017-05-12 01:39:00	Mountain	yes	4.478	4.196
Loch	2017-05-12 02:09:00	Mountain	yes	4.478	4.207
Loch	2017-05-12 02:39:00	Mountain	yes	4.467	4.196
Loch	2017-05-12 03:09:00	Mountain	yes	4.519	4.277
Loch	2017-05-12 03:39:00	Mountain	yes	4.519	4.237
Loch	2017-05-12 04:09:00	Mountain	yes	4.498	4.196
Loch	2017-05-12 04:39:00	Mountain	yes	4.509	4.146
Loch	2017-05-12 05:09:00	Mountain	yes	4.467	4.186
Loch	2017-05-12 05:39:00	Mountain	yes	4.394	4.176
Loch	2017-05-12 06:09:00	Mountain	yes	4.436	4.156
Loch	2017-05-12 06:39:00	Mountain	yes	4.405	4.115
Loch	2017-05-12 07:09:00	Mountain	yes	4.405	4.085
Loch	2017-05-12 07:39:00	Mountain	yes	4.405	4.085
Loch	2017-05-12 08:09:00	Mountain	yes	4.384	4.085
Loch	2017-05-12 08:39:00	Mountain	yes	4.405	4.095
Loch	2017-05-12 09:09:00	Mountain	yes	4.394	4.105
Loch	2017-05-12 09:39:00	Mountain	yes	4.457	4.095
Loch	2017-05-12 10:09:00	Mountain	yes	4.478	4.014
Loch	2017-05-12 10:39:00	Mountain	yes	4.55	4.085
Loch	2017-05-12 11:09:00	Mountain	yes	4.592	4.095
Loch	2017-05-12 11:39:00	Mountain	yes	4.654	4.065
Loch	2017-05-12 12:09:00	Mountain	yes	4.654	4.075
Loch	2017-05-12 12:39:00	Mountain	yes	4.747	4.085
Loch	2017-05-12 13:09:00	Mountain	yes	4.768	4.095
Loch	2017-05-12 13:39:00	Mountain	yes	4.85	4.014
Loch	2017-05-12 14:09:00	Mountain	yes	4.881	3.983
Loch	2017-05-12 14:39:00	Mountain	yes	4.891	3.953
Loch	2017-05-12 15:09:00	Mountain	yes	4.901	3.943
Loch	2017-05-12 15:39:00	Mountain	yes	4.871	4.024
Loch	2017-05-12 16:09:00	Mountain	yes	4.819	4.004
Loch	2017-05-12 16:39:00	Mountain	yes	4.819	4.014
Loch	2017-05-12 17:09:00	Mountain	yes	4.768	4.105
Loch	2017-05-12 17:39:00	Mountain	yes	4.778	4.054
Loch	2017-05-12 18:09:00	Mountain	yes	4.778	4.044
Loch	2017-05-12 18:39:00	Mountain	yes	4.757	4.044
Loch	2017-05-12 19:09:00	Mountain	yes	4.716	4.085
Loch	2017-05-12 19:39:00	Mountain	yes	4.737	4.136
Loch	2017-05-12 20:09:00	Mountain	yes	4.829	4.125
Loch	2017-05-12 20:39:00	Mountain	yes	4.809	4.166
Loch	2017-05-12 21:09:00	Mountain	yes	4.829	4.146
Loch	2017-05-12 21:39:00	Mountain	yes	4.829	4.146
Loch	2017-05-12 22:09:00	Mountain	yes	4.819	4.136
Loch	2017-05-12 22:39:00	Mountain	yes	4.798	4.146
Loch	2017-05-12 23:09:00	Mountain	yes	4.623	4.115
Loch	2017-05-12 23:39:00	Mountain	yes	4.675	3.993
Loch	2017-05-13 00:09:00	Mountain	yes	4.602	4.034
Loch	2017-05-13 00:39:00	Mountain	yes	4.612	4.024
Loch	2017-05-13 01:09:00	Mountain	yes	4.571	4.125
Loch	2017-05-13 01:39:00	Mountain	yes	4.571	4.207
Loch	2017-05-13 02:09:00	Mountain	yes	4.602	4.277
Loch	2017-05-13 02:39:00	Mountain	yes	4.664	4.257
Loch	2017-05-13 03:09:00	Mountain	yes	4.259	4.044
Loch	2017-05-13 03:39:00	Mountain	yes	3.307	3.983
Loch	2017-05-13 04:09:00	Mountain	yes	2.779	3.297
Loch	2017-05-13 04:39:00	Mountain	yes	2.92	3.37
Loch	2017-05-13 05:09:00	Mountain	yes	3.189	3.287
Loch	2017-05-13 05:39:00	Mountain	yes	2.79	3.749
Loch	2017-05-13 06:09:00	Mountain	yes	2.474	3.912
Loch	2017-05-13 06:39:00	Mountain	yes	2.507	3.841
Loch	2017-05-13 07:09:00	Mountain	yes	2.659	3.882
Loch	2017-05-13 07:39:00	Mountain	yes	2.364	3.81
Loch	2017-05-13 08:09:00	Mountain	yes	2.452	3.708
Loch	2017-05-13 08:39:00	Mountain	yes	2.594	3.636
Loch	2017-05-13 09:09:00	Mountain	yes	2.419	3.728
Loch	2017-05-13 09:39:00	Mountain	yes	2.703	3.575
Loch	2017-05-13 10:09:00	Mountain	yes	2.55	3.132
Loch	2017-05-13 10:39:00	Mountain	yes	2.855	3.018
Loch	2017-05-13 11:09:00	Mountain	yes	2.995	3.606
Loch	2017-05-13 11:39:00	Mountain	yes	3.082	3.657
Loch	2017-05-13 12:09:00	Mountain	yes	3.114	3.503
Loch	2017-05-13 12:39:00	Mountain	yes	3.296	3.205
Loch	2017-05-13 13:09:00	Mountain	yes	3.393	3.318
Loch	2017-05-13 13:39:00	Mountain	yes	3.786	3.215
Loch	2017-05-13 14:09:00	Mountain	yes	3.849	3.462
Loch	2017-05-13 14:39:00	Mountain	yes	3.87	3.667
Loch	2017-05-13 15:09:00	Mountain	yes	3.944	3.79
Loch	2017-05-13 15:39:00	Mountain	yes	3.986	3.585
Loch	2017-05-13 16:09:00	Mountain	yes	4.081	3.647
Loch	2017-05-13 16:39:00	Mountain	yes	4.154	3.739
Loch	2017-05-13 17:09:00	Mountain	yes	4.238	3.882
Loch	2017-05-13 17:39:00	Mountain	yes	4.07	3.8
Loch	2017-05-13 18:09:00	Mountain	yes	4.311	3.983
Loch	2017-05-13 18:39:00	Mountain	yes	4.311	3.973
Loch	2017-05-13 19:09:00	Mountain	yes	4.301	3.963
Loch	2017-05-13 19:39:00	Mountain	yes	4.384	3.892
Loch	2017-05-13 20:09:00	Mountain	yes	4.353	3.902
Loch	2017-05-13 20:39:00	Mountain	yes	4.623	3.993
Loch	2017-05-13 21:09:00	Mountain	yes	4.695	4.054
Loch	2017-05-13 21:39:00	Mountain	yes	4.446	4.034
Loch	2017-05-13 22:09:00	Mountain	yes	4.394	4.014
Loch	2017-05-13 22:39:00	Mountain	yes	4.374	3.82
Loch	2017-05-13 23:09:00	Mountain	yes	4.196	3.708
Loch	2017-05-13 23:39:00	Mountain	yes	3.934	3.626
Loch	2017-05-14 00:09:00	Mountain	yes	3.584	3.483
Loch	2017-05-14 00:39:00	Mountain	yes	3.307	3.308
Loch	2017-05-14 01:09:00	Mountain	yes	3.318	3.339
Loch	2017-05-14 01:39:00	Mountain	yes	3.232	3.246
Loch	2017-05-14 02:09:00	Mountain	yes	3.125	3.06
Loch	2017-05-14 02:39:00	Mountain	yes	3.382	3.008
Loch	2017-05-14 03:09:00	Mountain	yes	3.211	2.977
Loch	2017-05-14 03:39:00	Mountain	yes	3.232	3.153
Loch	2017-05-14 04:09:00	Mountain	yes	3.028	2.977
Loch	2017-05-14 04:39:00	Mountain	yes	2.822	2.675
Loch	2017-05-14 05:09:00	Mountain	yes	2.714	2.571
Loch	2017-05-14 05:39:00	Mountain	yes	2.659	2.519
Loch	2017-05-14 06:09:00	Mountain	yes	2.441	2.288
Loch	2017-05-14 06:39:00	Mountain	yes	2.441	2.172
Loch	2017-05-14 07:09:00	Mountain	yes	2.452	2.193
Loch	2017-05-14 07:39:00	Mountain	yes	2.332	2.204
Loch	2017-05-14 08:09:00	Mountain	yes	2.189	2.109
Loch	2017-05-14 08:39:00	Mountain	yes	2.43	2.141
Loch	2017-05-14 09:09:00	Mountain	yes	2.485	2.172
Loch	2017-05-14 09:39:00	Mountain	yes	2.616	2.267
Loch	2017-05-14 10:09:00	Mountain	yes	2.681	2.319
Loch	2017-05-14 10:39:00	Mountain	yes	2.812	2.372
Loch	2017-05-14 11:09:00	Mountain	yes	2.941	2.487
Loch	2017-05-14 11:39:00	Mountain	yes	2.995	2.571
Loch	2017-05-14 12:09:00	Mountain	yes	3.125	2.759
Loch	2017-05-14 12:39:00	Mountain	yes	3.221	2.946
Loch	2017-05-14 13:09:00	Mountain	yes	3.307	2.987
Loch	2017-05-14 13:39:00	Mountain	yes	3.531	3.05
Loch	2017-05-14 14:09:00	Mountain	yes	3.616	3.132
Loch	2017-05-14 14:39:00	Mountain	yes	3.627	3.225
Loch	2017-05-14 15:09:00	Mountain	yes	3.648	3.318
Loch	2017-05-14 15:39:00	Mountain	yes	3.839	3.585
Loch	2017-05-14 16:09:00	Mountain	yes	4.018	3.79
Loch	2017-05-14 16:39:00	Mountain	yes	3.997	3.831
Loch	2017-05-14 17:09:00	Mountain	yes	4.102	3.708
Loch	2017-05-14 17:39:00	Mountain	yes	4.112	3.739
Loch	2017-05-14 18:09:00	Mountain	yes	4.133	3.759
Loch	2017-05-14 18:39:00	Mountain	yes	4.123	3.841
Loch	2017-05-14 19:09:00	Mountain	yes	4.196	3.79
Loch	2017-05-14 19:39:00	Mountain	yes	4.175	3.831
Loch	2017-05-14 20:09:00	Mountain	yes	4.206	3.861
Loch	2017-05-14 20:39:00	Mountain	yes	4.206	4.014
Loch	2017-05-14 21:09:00	Mountain	yes	4.623	3.8
Loch	2017-05-14 21:39:00	Mountain	yes	4.436	3.82
