lakeID	timestamp	localTZ	daylightSavings	wind
Loch	2017-03-17 22:00:00	Mountain	yes	1
Loch	2017-03-17 23:00:00	Mountain	yes	3.27
Loch	2017-03-18 00:00:00	Mountain	yes	4.57
Loch	2017-03-18 01:00:00	Mountain	yes	4.83
Loch	2017-03-18 02:00:00	Mountain	yes	6.04
Loch	2017-03-18 03:00:00	Mountain	yes	5.85
Loch	2017-03-18 04:00:00	Mountain	yes	6.95
Loch	2017-03-18 05:00:00	Mountain	yes	7.23
Loch	2017-03-18 06:00:00	Mountain	yes	7.49
Loch	2017-03-18 07:00:00	Mountain	yes	6.15
Loch	2017-03-18 08:00:00	Mountain	yes	5.57
Loch	2017-03-18 09:00:00	Mountain	yes	5.22
Loch	2017-03-18 10:00:00	Mountain	yes	4.06
Loch	2017-03-18 11:00:00	Mountain	yes	6.7
Loch	2017-03-18 12:00:00	Mountain	yes	6.97
Loch	2017-03-18 13:00:00	Mountain	yes	6.42
Loch	2017-03-18 14:00:00	Mountain	yes	7.09
Loch	2017-03-18 15:00:00	Mountain	yes	6.97
Loch	2017-03-18 16:00:00	Mountain	yes	7.1
Loch	2017-03-18 17:00:00	Mountain	yes	7.15
Loch	2017-03-18 18:00:00	Mountain	yes	6.17
Loch	2017-03-18 19:00:00	Mountain	yes	5.29
Loch	2017-03-18 20:00:00	Mountain	yes	5.57
Loch	2017-03-18 21:00:00	Mountain	yes	6.49
Loch	2017-03-18 22:00:00	Mountain	yes	6.31
Loch	2017-03-18 23:00:00	Mountain	yes	5.71
Loch	2017-03-19 00:00:00	Mountain	yes	7.03
Loch	2017-03-19 01:00:00	Mountain	yes	8.13
Loch	2017-03-19 02:00:00	Mountain	yes	8.3
Loch	2017-03-19 03:00:00	Mountain	yes	9.28
Loch	2017-03-19 04:00:00	Mountain	yes	10.57
Loch	2017-03-19 05:00:00	Mountain	yes	11.84
Loch	2017-03-19 06:00:00	Mountain	yes	12.34
Loch	2017-03-19 07:00:00	Mountain	yes	12.62
Loch	2017-03-19 08:00:00	Mountain	yes	12.24
Loch	2017-03-19 09:00:00	Mountain	yes	8.84
Loch	2017-03-19 10:00:00	Mountain	yes	9.26
Loch	2017-03-19 11:00:00	Mountain	yes	9.43
Loch	2017-03-19 12:00:00	Mountain	yes	10.1
Loch	2017-03-19 13:00:00	Mountain	yes	8.71
Loch	2017-03-19 14:00:00	Mountain	yes	7.99
Loch	2017-03-19 15:00:00	Mountain	yes	7.42
Loch	2017-03-19 16:00:00	Mountain	yes	7.28
Loch	2017-03-19 17:00:00	Mountain	yes	7.65
Loch	2017-03-19 18:00:00	Mountain	yes	6.95
Loch	2017-03-19 19:00:00	Mountain	yes	6.36
Loch	2017-03-19 20:00:00	Mountain	yes	4.98
Loch	2017-03-19 21:00:00	Mountain	yes	6.48
Loch	2017-03-19 22:00:00	Mountain	yes	8.65
Loch	2017-03-19 23:00:00	Mountain	yes	8.7
Loch	2017-03-20 00:00:00	Mountain	yes	10.56
Loch	2017-03-20 01:00:00	Mountain	yes	10.27
Loch	2017-03-20 02:00:00	Mountain	yes	12.1
Loch	2017-03-20 03:00:00	Mountain	yes	12.08
Loch	2017-03-20 04:00:00	Mountain	yes	11.27
Loch	2017-03-20 05:00:00	Mountain	yes	9.56
Loch	2017-03-20 06:00:00	Mountain	yes	9.38
Loch	2017-03-20 07:00:00	Mountain	yes	8.22
Loch	2017-03-20 08:00:00	Mountain	yes	7.99
Loch	2017-03-20 09:00:00	Mountain	yes	7.14
Loch	2017-03-20 10:00:00	Mountain	yes	7.63
Loch	2017-03-20 11:00:00	Mountain	yes	7.19
Loch	2017-03-20 12:00:00	Mountain	yes	6.32
Loch	2017-03-20 13:00:00	Mountain	yes	6.13
Loch	2017-03-20 14:00:00	Mountain	yes	4.17
Loch	2017-03-20 15:00:00	Mountain	yes	4.13
Loch	2017-03-20 16:00:00	Mountain	yes	6.89
Loch	2017-03-20 17:00:00	Mountain	yes	6.25
Loch	2017-03-20 18:00:00	Mountain	yes	6.7
Loch	2017-03-20 19:00:00	Mountain	yes	5.62
Loch	2017-03-20 20:00:00	Mountain	yes	6.04
Loch	2017-03-20 21:00:00	Mountain	yes	5.98
Loch	2017-03-20 22:00:00	Mountain	yes	4.95
Loch	2017-03-20 23:00:00	Mountain	yes	4.56
Loch	2017-03-21 00:00:00	Mountain	yes	2.18
Loch	2017-03-21 01:00:00	Mountain	yes	0.95
Loch	2017-03-21 02:00:00	Mountain	yes	2.4
Loch	2017-03-21 03:00:00	Mountain	yes	4.39
Loch	2017-03-21 04:00:00	Mountain	yes	5.96
Loch	2017-03-21 05:00:00	Mountain	yes	4.99
Loch	2017-03-21 06:00:00	Mountain	yes	4.6
Loch	2017-03-21 07:00:00	Mountain	yes	5.41
Loch	2017-03-21 08:00:00	Mountain	yes	4.54
Loch	2017-03-21 09:00:00	Mountain	yes	3.51
Loch	2017-03-21 10:00:00	Mountain	yes	4.05
Loch	2017-03-21 11:00:00	Mountain	yes	5.26
Loch	2017-03-21 12:00:00	Mountain	yes	5.89
Loch	2017-03-21 13:00:00	Mountain	yes	7.21
Loch	2017-03-21 14:00:00	Mountain	yes	7.2
Loch	2017-03-21 15:00:00	Mountain	yes	5.75
Loch	2017-03-21 16:00:00	Mountain	yes	5.4
Loch	2017-03-21 17:00:00	Mountain	yes	4.88
Loch	2017-03-21 18:00:00	Mountain	yes	4.01
Loch	2017-03-21 19:00:00	Mountain	yes	0.52
Loch	2017-03-21 20:00:00	Mountain	yes	0
Loch	2017-03-21 21:00:00	Mountain	yes	1.65
Loch	2017-03-21 22:00:00	Mountain	yes	5.68
Loch	2017-03-21 23:00:00	Mountain	yes	6.37
Loch	2017-03-22 00:00:00	Mountain	yes	7.08
Loch	2017-03-22 01:00:00	Mountain	yes	8.77
Loch	2017-03-22 02:00:00	Mountain	yes	7.16
Loch	2017-03-22 03:00:00	Mountain	yes	7.91
Loch	2017-03-22 04:00:00	Mountain	yes	6.08
Loch	2017-03-22 05:00:00	Mountain	yes	6.67
Loch	2017-03-22 06:00:00	Mountain	yes	7.08
Loch	2017-03-22 07:00:00	Mountain	yes	8.04
Loch	2017-03-22 08:00:00	Mountain	yes	8.3
Loch	2017-03-22 09:00:00	Mountain	yes	7.44
Loch	2017-03-22 10:00:00	Mountain	yes	5.97
Loch	2017-03-22 11:00:00	Mountain	yes	6.37
Loch	2017-03-22 12:00:00	Mountain	yes	6.08
Loch	2017-03-22 13:00:00	Mountain	yes	6.18
Loch	2017-03-22 14:00:00	Mountain	yes	5.16
Loch	2017-03-22 15:00:00	Mountain	yes	5.56
Loch	2017-03-22 16:00:00	Mountain	yes	5.5
Loch	2017-03-22 17:00:00	Mountain	yes	4.53
Loch	2017-03-22 18:00:00	Mountain	yes	4.86
Loch	2017-03-22 19:00:00	Mountain	yes	4.64
Loch	2017-03-22 20:00:00	Mountain	yes	3.05
Loch	2017-03-22 21:00:00	Mountain	yes	1.83
Loch	2017-03-22 22:00:00	Mountain	yes	1.59
Loch	2017-03-22 23:00:00	Mountain	yes	3.54
Loch	2017-03-23 00:00:00	Mountain	yes	3.44
Loch	2017-03-23 01:00:00	Mountain	yes	5
Loch	2017-03-23 02:00:00	Mountain	yes	4.01
Loch	2017-03-23 03:00:00	Mountain	yes	2.51
Loch	2017-03-23 04:00:00	Mountain	yes	4.1
Loch	2017-03-23 05:00:00	Mountain	yes	2.42
Loch	2017-03-23 06:00:00	Mountain	yes	1.46
Loch	2017-03-23 07:00:00	Mountain	yes	2.15
Loch	2017-03-23 08:00:00	Mountain	yes	0.85
Loch	2017-03-23 09:00:00	Mountain	yes	2.88
Loch	2017-03-23 10:00:00	Mountain	yes	2.95
Loch	2017-03-23 11:00:00	Mountain	yes	2.39
Loch	2017-03-23 12:00:00	Mountain	yes	2.62
Loch	2017-03-23 13:00:00	Mountain	yes	3.77
Loch	2017-03-23 14:00:00	Mountain	yes	3.98
Loch	2017-03-23 15:00:00	Mountain	yes	3.14
Loch	2017-03-23 16:00:00	Mountain	yes	1.87
Loch	2017-03-23 17:00:00	Mountain	yes	3.2
Loch	2017-03-23 18:00:00	Mountain	yes	2.62
Loch	2017-03-23 19:00:00	Mountain	yes	2.08
Loch	2017-03-23 20:00:00	Mountain	yes	3.57
Loch	2017-03-23 21:00:00	Mountain	yes	1.71
Loch	2017-03-23 22:00:00	Mountain	yes	1.06
Loch	2017-03-23 23:00:00	Mountain	yes	0
Loch	2017-03-24 00:00:00	Mountain	yes	0.47
Loch	2017-03-24 01:00:00	Mountain	yes	1.33
Loch	2017-03-24 02:00:00	Mountain	yes	1.67
Loch	2017-03-24 03:00:00	Mountain	yes	1.56
Loch	2017-03-24 04:00:00	Mountain	yes	0.99
Loch	2017-03-24 05:00:00	Mountain	yes	2.23
Loch	2017-03-24 06:00:00	Mountain	yes	1.26
Loch	2017-03-24 07:00:00	Mountain	yes	1.56
Loch	2017-03-24 08:00:00	Mountain	yes	1.57
Loch	2017-03-24 09:00:00	Mountain	yes	1.09
Loch	2017-03-24 10:00:00	Mountain	yes	0.89
Loch	2017-03-24 11:00:00	Mountain	yes	1.77
Loch	2017-03-24 12:00:00	Mountain	yes	2.15
Loch	2017-03-24 13:00:00	Mountain	yes	1.83
Loch	2017-03-24 14:00:00	Mountain	yes	2.64
Loch	2017-03-24 15:00:00	Mountain	yes	1.33
Loch	2017-03-24 16:00:00	Mountain	yes	1
Loch	2017-03-24 17:00:00	Mountain	yes	2.01
Loch	2017-03-24 18:00:00	Mountain	yes	1.34
Loch	2017-03-24 19:00:00	Mountain	yes	0.28
Loch	2017-03-24 20:00:00	Mountain	yes	0
Loch	2017-03-24 21:00:00	Mountain	yes	1.43
Loch	2017-03-24 22:00:00	Mountain	yes	4.9
Loch	2017-03-24 23:00:00	Mountain	yes	6.67
Loch	2017-03-25 00:00:00	Mountain	yes	5.24
Loch	2017-03-25 01:00:00	Mountain	yes	5.7
Loch	2017-03-25 02:00:00	Mountain	yes	6.01
Loch	2017-03-25 03:00:00	Mountain	yes	5.06
Loch	2017-03-25 04:00:00	Mountain	yes	4.87
Loch	2017-03-25 05:00:00	Mountain	yes	5.06
Loch	2017-03-25 06:00:00	Mountain	yes	4.69
Loch	2017-03-25 07:00:00	Mountain	yes	4.81
Loch	2017-03-25 08:00:00	Mountain	yes	4.93
Loch	2017-03-25 09:00:00	Mountain	yes	3.48
Loch	2017-03-25 10:00:00	Mountain	yes	4.54
Loch	2017-03-25 11:00:00	Mountain	yes	3.92
Loch	2017-03-25 12:00:00	Mountain	yes	3.43
Loch	2017-03-25 13:00:00	Mountain	yes	3.21
Loch	2017-03-25 14:00:00	Mountain	yes	2.36
Loch	2017-03-25 15:00:00	Mountain	yes	2.07
Loch	2017-03-25 16:00:00	Mountain	yes	1.92
Loch	2017-03-25 17:00:00	Mountain	yes	2.92
Loch	2017-03-25 18:00:00	Mountain	yes	2.16
Loch	2017-03-25 19:00:00	Mountain	yes	1.96
Loch	2017-03-25 20:00:00	Mountain	yes	1.25
Loch	2017-03-25 21:00:00	Mountain	yes	0.47
Loch	2017-03-25 22:00:00	Mountain	yes	0.06
Loch	2017-03-25 23:00:00	Mountain	yes	0
Loch	2017-03-26 00:00:00	Mountain	yes	0
Loch	2017-03-26 01:00:00	Mountain	yes	0.49
Loch	2017-03-26 02:00:00	Mountain	yes	2.85
Loch	2017-03-26 03:00:00	Mountain	yes	4.07
Loch	2017-03-26 04:00:00	Mountain	yes	1.78
Loch	2017-03-26 05:00:00	Mountain	yes	1.61
Loch	2017-03-26 06:00:00	Mountain	yes	1.96
Loch	2017-03-26 07:00:00	Mountain	yes	3.28
Loch	2017-03-26 08:00:00	Mountain	yes	3.69
Loch	2017-03-26 09:00:00	Mountain	yes	3.22
Loch	2017-03-26 10:00:00	Mountain	yes	1.87
Loch	2017-03-26 11:00:00	Mountain	yes	1.59
Loch	2017-03-26 12:00:00	Mountain	yes	1.71
Loch	2017-03-26 13:00:00	Mountain	yes	1.29
Loch	2017-03-26 14:00:00	Mountain	yes	2.36
Loch	2017-03-26 15:00:00	Mountain	yes	2.29
Loch	2017-03-26 16:00:00	Mountain	yes	2.19
Loch	2017-03-26 17:00:00	Mountain	yes	2.18
Loch	2017-03-26 18:00:00	Mountain	yes	1.87
Loch	2017-03-26 19:00:00	Mountain	yes	2.01
Loch	2017-03-26 20:00:00	Mountain	yes	3.46
Loch	2017-03-26 21:00:00	Mountain	yes	4.47
Loch	2017-03-26 22:00:00	Mountain	yes	5.3
Loch	2017-03-26 23:00:00	Mountain	yes	5.77
Loch	2017-03-27 00:00:00	Mountain	yes	7.55
Loch	2017-03-27 01:00:00	Mountain	yes	7.25
Loch	2017-03-27 02:00:00	Mountain	yes	7.45
Loch	2017-03-27 03:00:00	Mountain	yes	7.1
Loch	2017-03-27 04:00:00	Mountain	yes	7.79
Loch	2017-03-27 05:00:00	Mountain	yes	7.57
Loch	2017-03-27 06:00:00	Mountain	yes	7.71
Loch	2017-03-27 07:00:00	Mountain	yes	7.43
Loch	2017-03-27 08:00:00	Mountain	yes	5.87
Loch	2017-03-27 09:00:00	Mountain	yes	5.54
Loch	2017-03-27 10:00:00	Mountain	yes	5
Loch	2017-03-27 11:00:00	Mountain	yes	3.78
Loch	2017-03-27 12:00:00	Mountain	yes	2.91
Loch	2017-03-27 13:00:00	Mountain	yes	1.96
Loch	2017-03-27 14:00:00	Mountain	yes	1.59
Loch	2017-03-27 15:00:00	Mountain	yes	0.87
Loch	2017-03-27 16:00:00	Mountain	yes	1.22
Loch	2017-03-27 17:00:00	Mountain	yes	1.44
Loch	2017-03-27 18:00:00	Mountain	yes	0.36
Loch	2017-03-27 19:00:00	Mountain	yes	0
Loch	2017-03-27 20:00:00	Mountain	yes	0
Loch	2017-03-27 21:00:00	Mountain	yes	0
Loch	2017-03-27 22:00:00	Mountain	yes	0
Loch	2017-03-27 23:00:00	Mountain	yes	0
Loch	2017-03-28 00:00:00	Mountain	yes	0
Loch	2017-03-28 01:00:00	Mountain	yes	0
Loch	2017-03-28 02:00:00	Mountain	yes	0
Loch	2017-03-28 03:00:00	Mountain	yes	0
Loch	2017-03-28 04:00:00	Mountain	yes	0
Loch	2017-03-28 05:00:00	Mountain	yes	0
Loch	2017-03-28 06:00:00	Mountain	yes	0
Loch	2017-03-28 07:00:00	Mountain	yes	0
Loch	2017-03-28 08:00:00	Mountain	yes	0
Loch	2017-03-28 09:00:00	Mountain	yes	0
Loch	2017-03-28 10:00:00	Mountain	yes	0.1
Loch	2017-03-28 11:00:00	Mountain	yes	1.08
Loch	2017-03-28 12:00:00	Mountain	yes	1.66
Loch	2017-03-28 13:00:00	Mountain	yes	1.17
Loch	2017-03-28 14:00:00	Mountain	yes	1.75
Loch	2017-03-28 15:00:00	Mountain	yes	1.44
Loch	2017-03-28 16:00:00	Mountain	yes	2.42
Loch	2017-03-28 17:00:00	Mountain	yes	2.06
Loch	2017-03-28 18:00:00	Mountain	yes	1.92
Loch	2017-03-28 19:00:00	Mountain	yes	1.14
Loch	2017-03-28 20:00:00	Mountain	yes	0.72
Loch	2017-03-28 21:00:00	Mountain	yes	0.78
Loch	2017-03-28 22:00:00	Mountain	yes	0.65
Loch	2017-03-28 23:00:00	Mountain	yes	0.39
Loch	2017-03-29 00:00:00	Mountain	yes	0.13
Loch	2017-03-29 01:00:00	Mountain	yes	0.09
Loch	2017-03-29 02:00:00	Mountain	yes	0.92
Loch	2017-03-29 03:00:00	Mountain	yes	0.52
Loch	2017-03-29 04:00:00	Mountain	yes	1.14
Loch	2017-03-29 05:00:00	Mountain	yes	1.11
Loch	2017-03-29 06:00:00	Mountain	yes	0.53
Loch	2017-03-29 07:00:00	Mountain	yes	0.01
Loch	2017-03-29 08:00:00	Mountain	yes	0.02
Loch	2017-03-29 09:00:00	Mountain	yes	0.14
Loch	2017-03-29 10:00:00	Mountain	yes	0
Loch	2017-03-29 11:00:00	Mountain	yes	0.41
Loch	2017-03-29 12:00:00	Mountain	yes	1.98
Loch	2017-03-29 13:00:00	Mountain	yes	3.82
Loch	2017-03-29 14:00:00	Mountain	yes	5.84
Loch	2017-03-29 15:00:00	Mountain	yes	4.08
Loch	2017-03-29 16:00:00	Mountain	yes	4.35
Loch	2017-03-29 17:00:00	Mountain	yes	1.57
Loch	2017-03-29 18:00:00	Mountain	yes	1.32
Loch	2017-03-29 19:00:00	Mountain	yes	1.73
Loch	2017-03-29 20:00:00	Mountain	yes	1.77
Loch	2017-03-29 21:00:00	Mountain	yes	1.79
Loch	2017-03-29 22:00:00	Mountain	yes	3.79
Loch	2017-03-29 23:00:00	Mountain	yes	4.86
Loch	2017-03-30 00:00:00	Mountain	yes	5.57
Loch	2017-03-30 01:00:00	Mountain	yes	6.87
Loch	2017-03-30 02:00:00	Mountain	yes	7.12
Loch	2017-03-30 03:00:00	Mountain	yes	7.28
Loch	2017-03-30 04:00:00	Mountain	yes	6.31
Loch	2017-03-30 05:00:00	Mountain	yes	7.64
Loch	2017-03-30 06:00:00	Mountain	yes	7.84
Loch	2017-03-30 07:00:00	Mountain	yes	7.1
Loch	2017-03-30 08:00:00	Mountain	yes	6.81
Loch	2017-03-30 09:00:00	Mountain	yes	7.21
Loch	2017-03-30 10:00:00	Mountain	yes	6.75
Loch	2017-03-30 11:00:00	Mountain	yes	7.32
Loch	2017-03-30 12:00:00	Mountain	yes	7.17
Loch	2017-03-30 13:00:00	Mountain	yes	6.77
Loch	2017-03-30 14:00:00	Mountain	yes	5.37
Loch	2017-03-30 15:00:00	Mountain	yes	5.05
Loch	2017-03-30 16:00:00	Mountain	yes	3.55
Loch	2017-03-30 17:00:00	Mountain	yes	2.05
Loch	2017-03-30 18:00:00	Mountain	yes	1.25
Loch	2017-03-30 19:00:00	Mountain	yes	0.05
Loch	2017-03-30 20:00:00	Mountain	yes	0.02
Loch	2017-03-30 21:00:00	Mountain	yes	2.18
Loch	2017-03-30 22:00:00	Mountain	yes	1.12
Loch	2017-03-30 23:00:00	Mountain	yes	0.4
Loch	2017-03-31 00:00:00	Mountain	yes	0.54
Loch	2017-03-31 01:00:00	Mountain	yes	0.19
Loch	2017-03-31 02:00:00	Mountain	yes	0.43
Loch	2017-03-31 03:00:00	Mountain	yes	1
Loch	2017-03-31 04:00:00	Mountain	yes	0.67
Loch	2017-03-31 05:00:00	Mountain	yes	0.13
Loch	2017-03-31 06:00:00	Mountain	yes	0.4
Loch	2017-03-31 07:00:00	Mountain	yes	0.49
Loch	2017-03-31 08:00:00	Mountain	yes	0.96
Loch	2017-03-31 09:00:00	Mountain	yes	1.2
Loch	2017-03-31 10:00:00	Mountain	yes	1.15
Loch	2017-03-31 11:00:00	Mountain	yes	1.03
Loch	2017-03-31 12:00:00	Mountain	yes	1.13
Loch	2017-03-31 13:00:00	Mountain	yes	1.68
Loch	2017-03-31 14:00:00	Mountain	yes	1.95
Loch	2017-03-31 15:00:00	Mountain	yes	2.02
Loch	2017-03-31 16:00:00	Mountain	yes	1.73
Loch	2017-03-31 17:00:00	Mountain	yes	1.48
Loch	2017-03-31 18:00:00	Mountain	yes	1.73
Loch	2017-03-31 19:00:00	Mountain	yes	1.19
Loch	2017-03-31 20:00:00	Mountain	yes	0.98
Loch	2017-03-31 21:00:00	Mountain	yes	0.73
Loch	2017-03-31 22:00:00	Mountain	yes	0.36
Loch	2017-03-31 23:00:00	Mountain	yes	0.17
Loch	2017-04-01 00:00:00	Mountain	yes	0.43
Loch	2017-04-01 01:00:00	Mountain	yes	0.58
Loch	2017-04-01 02:00:00	Mountain	yes	0.1
Loch	2017-04-01 03:00:00	Mountain	yes	0
Loch	2017-04-01 04:00:00	Mountain	yes	0
Loch	2017-04-01 05:00:00	Mountain	yes	0.01
Loch	2017-04-01 06:00:00	Mountain	yes	0
Loch	2017-04-01 07:00:00	Mountain	yes	0.01
Loch	2017-04-01 08:00:00	Mountain	yes	0.07
Loch	2017-04-01 09:00:00	Mountain	yes	0.18
Loch	2017-04-01 10:00:00	Mountain	yes	0.53
Loch	2017-04-01 11:00:00	Mountain	yes	0.15
Loch	2017-04-01 12:00:00	Mountain	yes	1.22
Loch	2017-04-01 13:00:00	Mountain	yes	1.65
Loch	2017-04-01 14:00:00	Mountain	yes	1.77
Loch	2017-04-01 15:00:00	Mountain	yes	1.91
Loch	2017-04-01 16:00:00	Mountain	yes	1.56
Loch	2017-04-01 17:00:00	Mountain	yes	1.02
Loch	2017-04-01 18:00:00	Mountain	yes	0.16
Loch	2017-04-01 19:00:00	Mountain	yes	0.62
Loch	2017-04-01 20:00:00	Mountain	yes	0.02
Loch	2017-04-01 21:00:00	Mountain	yes	0.31
Loch	2017-04-01 22:00:00	Mountain	yes	0.17
Loch	2017-04-01 23:00:00	Mountain	yes	0.12
Loch	2017-04-02 00:00:00	Mountain	yes	1.85
Loch	2017-04-02 01:00:00	Mountain	yes	3.26
Loch	2017-04-02 02:00:00	Mountain	yes	3.44
Loch	2017-04-02 03:00:00	Mountain	yes	4.89
Loch	2017-04-02 04:00:00	Mountain	yes	5.09
Loch	2017-04-02 05:00:00	Mountain	yes	5.79
Loch	2017-04-02 06:00:00	Mountain	yes	5.67
Loch	2017-04-02 07:00:00	Mountain	yes	5.23
Loch	2017-04-02 08:00:00	Mountain	yes	5.42
Loch	2017-04-02 09:00:00	Mountain	yes	4.56
Loch	2017-04-02 10:00:00	Mountain	yes	4.58
Loch	2017-04-02 11:00:00	Mountain	yes	4.45
Loch	2017-04-02 12:00:00	Mountain	yes	4.36
Loch	2017-04-02 13:00:00	Mountain	yes	4.18
Loch	2017-04-02 14:00:00	Mountain	yes	3.15
Loch	2017-04-02 15:00:00	Mountain	yes	3.27
Loch	2017-04-02 16:00:00	Mountain	yes	3.15
Loch	2017-04-02 17:00:00	Mountain	yes	3.05
Loch	2017-04-02 18:00:00	Mountain	yes	2.74
Loch	2017-04-02 19:00:00	Mountain	yes	2.42
Loch	2017-04-02 20:00:00	Mountain	yes	3.71
Loch	2017-04-02 21:00:00	Mountain	yes	4.97
Loch	2017-04-02 22:00:00	Mountain	yes	3.86
Loch	2017-04-02 23:00:00	Mountain	yes	2.92
Loch	2017-04-03 00:00:00	Mountain	yes	1.82
Loch	2017-04-03 01:00:00	Mountain	yes	4.27
Loch	2017-04-03 02:00:00	Mountain	yes	5.39
Loch	2017-04-03 03:00:00	Mountain	yes	4.96
Loch	2017-04-03 04:00:00	Mountain	yes	4.4
Loch	2017-04-03 05:00:00	Mountain	yes	3.58
Loch	2017-04-03 06:00:00	Mountain	yes	2.43
Loch	2017-04-03 07:00:00	Mountain	yes	3.25
Loch	2017-04-03 08:00:00	Mountain	yes	4.23
Loch	2017-04-03 09:00:00	Mountain	yes	3.3
Loch	2017-04-03 10:00:00	Mountain	yes	4.58
Loch	2017-04-03 11:00:00	Mountain	yes	4.96
Loch	2017-04-03 12:00:00	Mountain	yes	6.13
Loch	2017-04-03 13:00:00	Mountain	yes	6.62
Loch	2017-04-03 14:00:00	Mountain	yes	6.28
Loch	2017-04-03 15:00:00	Mountain	yes	5.18
Loch	2017-04-03 16:00:00	Mountain	yes	4.78
Loch	2017-04-03 17:00:00	Mountain	yes	3.48
Loch	2017-04-03 18:00:00	Mountain	yes	2.89
Loch	2017-04-03 19:00:00	Mountain	yes	3.56
Loch	2017-04-03 20:00:00	Mountain	yes	3.36
Loch	2017-04-03 21:00:00	Mountain	yes	0.52
Loch	2017-04-03 22:00:00	Mountain	yes	0.47
Loch	2017-04-03 23:00:00	Mountain	yes	0
Loch	2017-04-04 00:00:00	Mountain	yes	0.61
Loch	2017-04-04 01:00:00	Mountain	yes	1.06
Loch	2017-04-04 02:00:00	Mountain	yes	1.59
Loch	2017-04-04 03:00:00	Mountain	yes	0.87
Loch	2017-04-04 04:00:00	Mountain	yes	0.68
Loch	2017-04-04 05:00:00	Mountain	yes	0.63
Loch	2017-04-04 06:00:00	Mountain	yes	0.27
Loch	2017-04-04 07:00:00	Mountain	yes	0.1
Loch	2017-04-04 08:00:00	Mountain	yes	0
Loch	2017-04-04 09:00:00	Mountain	yes	0
Loch	2017-04-04 10:00:00	Mountain	yes	0.64
Loch	2017-04-04 11:00:00	Mountain	yes	2.25
Loch	2017-04-04 12:00:00	Mountain	yes	2.34
Loch	2017-04-04 13:00:00	Mountain	yes	2.6
Loch	2017-04-04 14:00:00	Mountain	yes	2.44
Loch	2017-04-04 15:00:00	Mountain	yes	2.89
Loch	2017-04-04 16:00:00	Mountain	yes	1.6
Loch	2017-04-04 17:00:00	Mountain	yes	0.7
Loch	2017-04-04 18:00:00	Mountain	yes	0.55
Loch	2017-04-04 19:00:00	Mountain	yes	1.42
Loch	2017-04-04 20:00:00	Mountain	yes	0.13
Loch	2017-04-04 21:00:00	Mountain	yes	0.25
Loch	2017-04-04 22:00:00	Mountain	yes	0.25
Loch	2017-04-04 23:00:00	Mountain	yes	0
Loch	2017-04-05 00:00:00	Mountain	yes	0
Loch	2017-04-05 01:00:00	Mountain	yes	0
Loch	2017-04-05 02:00:00	Mountain	yes	0.96
Loch	2017-04-05 03:00:00	Mountain	yes	0.75
Loch	2017-04-05 04:00:00	Mountain	yes	1.37
Loch	2017-04-05 05:00:00	Mountain	yes	2.41
Loch	2017-04-05 06:00:00	Mountain	yes	3.78
Loch	2017-04-05 07:00:00	Mountain	yes	5.41
Loch	2017-04-05 08:00:00	Mountain	yes	5.84
Loch	2017-04-05 09:00:00	Mountain	yes	5.29
Loch	2017-04-05 10:00:00	Mountain	yes	5.91
Loch	2017-04-05 11:00:00	Mountain	yes	5.66
Loch	2017-04-05 12:00:00	Mountain	yes	4.97
Loch	2017-04-05 13:00:00	Mountain	yes	5.7
Loch	2017-04-05 14:00:00	Mountain	yes	6.97
Loch	2017-04-05 15:00:00	Mountain	yes	6.56
Loch	2017-04-05 16:00:00	Mountain	yes	6.66
Loch	2017-04-05 17:00:00	Mountain	yes	5.5
Loch	2017-04-05 18:00:00	Mountain	yes	5.46
Loch	2017-04-05 19:00:00	Mountain	yes	6.49
Loch	2017-04-05 20:00:00	Mountain	yes	5.69
Loch	2017-04-05 21:00:00	Mountain	yes	4.59
Loch	2017-04-05 22:00:00	Mountain	yes	3.76
Loch	2017-04-05 23:00:00	Mountain	yes	5.48
Loch	2017-04-06 00:00:00	Mountain	yes	5.71
Loch	2017-04-06 01:00:00	Mountain	yes	5.95
Loch	2017-04-06 02:00:00	Mountain	yes	6.57
Loch	2017-04-06 03:00:00	Mountain	yes	6.11
Loch	2017-04-06 04:00:00	Mountain	yes	6.08
Loch	2017-04-06 05:00:00	Mountain	yes	6.15
Loch	2017-04-06 06:00:00	Mountain	yes	4.92
Loch	2017-04-06 07:00:00	Mountain	yes	3.42
Loch	2017-04-06 08:00:00	Mountain	yes	3.37
Loch	2017-04-06 09:00:00	Mountain	yes	2.96
Loch	2017-04-06 10:00:00	Mountain	yes	2.96
Loch	2017-04-06 11:00:00	Mountain	yes	3.4
Loch	2017-04-06 12:00:00	Mountain	yes	2.93
Loch	2017-04-06 13:00:00	Mountain	yes	2.31
Loch	2017-04-06 14:00:00	Mountain	yes	2.45
Loch	2017-04-06 15:00:00	Mountain	yes	2.34
Loch	2017-04-06 16:00:00	Mountain	yes	1.86
Loch	2017-04-06 17:00:00	Mountain	yes	1.55
Loch	2017-04-06 18:00:00	Mountain	yes	1.86
Loch	2017-04-06 19:00:00	Mountain	yes	1.29
Loch	2017-04-06 20:00:00	Mountain	yes	0.39
Loch	2017-04-06 21:00:00	Mountain	yes	0.12
Loch	2017-04-06 22:00:00	Mountain	yes	1.23
Loch	2017-04-06 23:00:00	Mountain	yes	2.75
Loch	2017-04-07 00:00:00	Mountain	yes	3.96
Loch	2017-04-07 01:00:00	Mountain	yes	6.26
