"dateTime","wtr_0.5","wtr_7.0"
2018-06-05 02:30:00,6.074,6.037
2018-06-05 03:00:00,6.103,6.096
2018-06-05 03:30:00,6.084,6.096
2018-06-05 04:00:00,6.054,6.027
2018-06-05 04:30:00,6.084,6.037
2018-06-05 05:00:00,6.093,6.057
2018-06-05 05:30:00,6.103,6.057
2018-06-05 06:00:00,6.103,6.057
2018-06-05 06:30:00,6.103,6.018
2018-06-05 07:00:00,6.103,6.047
2018-06-05 07:30:00,6.084,6.018
2018-06-05 08:00:00,6.084,6.008
2018-06-05 08:30:00,6.074,6.018
2018-06-05 09:00:00,6.093,6.076
2018-06-05 09:30:00,6.093,5.998
2018-06-05 10:00:00,6.044,5.998
2018-06-05 10:30:00,6.015,5.969
2018-06-05 11:00:00,6.005,5.969
2018-06-05 11:30:00,6.005,5.969
2018-06-05 12:00:00,6.005,5.959
2018-06-05 12:30:00,5.966,5.939
2018-06-05 13:00:00,5.956,5.929
2018-06-05 13:30:00,5.937,5.91
2018-06-05 14:00:00,5.937,5.88
2018-06-05 14:30:00,5.956,5.89
2018-06-05 15:00:00,6.035,5.929
2018-06-05 15:30:00,6.103,5.988
2018-06-05 16:00:00,6.113,5.998
2018-06-05 16:30:00,6.123,6.018
2018-06-05 17:00:00,6.142,6.037
2018-06-05 17:30:00,6.181,6.067
2018-06-05 18:00:00,6.172,6.086
2018-06-05 18:30:00,6.201,6.135
2018-06-05 19:00:00,6.152,6.145
2018-06-05 19:30:00,6.035,6.106
2018-06-05 20:00:00,6.093,6.057
2018-06-05 20:30:00,6.103,6.027
2018-06-05 21:00:00,6.113,6.047
2018-06-05 21:30:00,6.142,6.076
2018-06-05 22:00:00,6.24,6.067
2018-06-05 22:30:00,6.133,6.125
2018-06-05 23:00:00,6.064,6.057
2018-06-05 23:30:00,6.103,6.047
2018-06-06 00:00:00,6.123,5.969
2018-06-06 00:30:00,6.191,5.969
2018-06-06 01:00:00,6.181,6.027
2018-06-06 01:30:00,6.142,6.067
2018-06-06 02:00:00,6.181,6.047
2018-06-06 02:30:00,6.191,6.027
2018-06-06 03:00:00,6.24,5.988
2018-06-06 03:30:00,6.172,5.998
2018-06-06 04:00:00,6.093,5.969
2018-06-06 04:30:00,6.064,5.929
2018-06-06 05:00:00,6.279,5.92
2018-06-06 05:30:00,6.298,6.008
2018-06-06 06:00:00,6.181,6.008
2018-06-06 06:30:00,6.064,5.92
2018-06-06 07:00:00,6.005,5.92
2018-06-06 07:30:00,5.937,5.871
2018-06-06 08:00:00,5.848,5.822
2018-06-06 08:30:00,5.839,5.792
2018-06-06 09:00:00,5.839,5.763
2018-06-06 09:30:00,5.858,5.763
2018-06-06 10:00:00,5.819,5.763
2018-06-06 10:30:00,5.789,5.753
2018-06-06 11:00:00,5.77,5.763
2018-06-06 11:30:00,5.789,5.733
2018-06-06 12:00:00,5.77,5.733
2018-06-06 12:30:00,5.78,5.733
2018-06-06 13:00:00,5.858,5.743
2018-06-06 13:30:00,6.425,5.753
2018-06-06 14:00:00,6.541,6.037
2018-06-06 14:30:00,6.677,6.203
2018-06-06 15:00:00,6.24,6.505
2018-06-06 15:30:00,6.074,6.145
2018-06-06 16:00:00,5.966,6.067
2018-06-06 16:30:00,5.789,5.988
2018-06-06 17:00:00,5.789,5.949
2018-06-06 17:30:00,5.819,5.969
2018-06-06 18:00:00,6.103,5.998
2018-06-06 18:30:00,6.113,6.106
2018-06-06 19:00:00,6.123,6.164
2018-06-06 19:30:00,6.259,6.223
2018-06-06 20:00:00,6.386,6.33
2018-06-06 20:30:00,6.367,6.505
2018-06-06 21:00:00,6.172,6.466
2018-06-06 21:30:00,6.113,6.31
2018-06-06 22:00:00,6.289,6.271
2018-06-06 22:30:00,6.861,6.34
2018-06-06 23:00:00,7.207,6.689
2018-06-06 23:30:00,6.474,7.084
2018-06-07 00:00:00,5.986,6.408
2018-06-07 00:30:00,6.23,6.008
2018-06-07 01:00:00,5.966,6.086
2018-06-07 01:30:00,6.181,6.047
2018-06-07 02:00:00,6.074,6.057
2018-06-07 02:30:00,6.074,6.047
2018-06-07 03:00:00,6.133,6.027
2018-06-07 03:30:00,6.493,6.086
2018-06-07 04:00:00,6.571,6.145
2018-06-07 04:30:00,6.493,6.223
2018-06-07 05:00:00,6.201,6.223
2018-06-07 05:30:00,6.093,6.115
2018-06-07 06:00:00,6.074,6.076
2018-06-07 06:30:00,6.084,6.057
2018-06-07 07:00:00,6.064,5.998
2018-06-07 07:30:00,6.289,5.969
2018-06-07 08:00:00,7.053,5.988
2018-06-07 08:30:00,6.318,6.476
2018-06-07 09:00:00,6.503,6.067
2018-06-07 09:30:00,6.142,6.057
2018-06-07 10:00:00,6.396,6.047
2018-06-07 10:30:00,6.347,6.106
2018-06-07 11:00:00,6.551,6.125
2018-06-07 11:30:00,6.677,6.115
